Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Finance;Add Overhead Costs;adds;Overhead Costs;add;overhead costs;
Finance;Produce Pricing Options;produces;Pricing Options;produce;pricing options;
Sales Manager;Verify RFQ;verifies;RFQ;verify;rfq;
Sales Manager;Review Pricing Options;reviews;Pricing Options;review;pricing options;
Sales Manager;Create Sales Qoute;creates;Sales Qoute;create;sales qoute;
Supplier;Shipment Sent;sends;Shipment;sent;shipment;
Purchasing;Consolidate Purchase Request;consolidates;Purchase Request;consolidate;purchase request;
Purchasing;Select Suitable Supplier;selects;Suitable Supplier;select;suitable supplier;
Purchasing;Submit purchase order;submits;purchase order;submit;purchase order;
Warehouse;Create Purchase Order;creates;Purchase Order;create;purchase order;
Warehouse;Receive and inspect materials;receives;materials;receive|inspect;materials;
Accounting;verify the documents;verifies;documents;verify;documents;
Accounting;Submit Payment;submits;Payment;submit;payment;
Customer;Send Inquiry;sends;Inquiry;send;inquiry;
Customer;Fill out Application Form;fills out;Application Form;fill out;application form;
Customer;Process the Documents;processes;Documents;process;documents;
Mortgage Specialist;Inform Customer of Rejection;informs;Customer of Rejection;inform;customer of rejection;
Mortgage Specialist;Achieve Details;achieves;Details;achieve;details;
Customer Service Rep;Send Mortgage Application Form;sends;Mortgage Application Form;send;mortgage application form;
Customer Service Rep;Review Application Form;reviews;Application Form;;review application form;
Customer Service Rep;Send a customer reminder;sends;customer reminder;send;customer reminder;
Customer Service Rep;Inform Customer of close transaction;informs;Customer of close transaction;inform;customer of close transaction;
Customer;Customer Accident;;Customer Accident;;customer accident;
Customer;Fill out Claim Form & Send to CSR;"fills out;sends to";"Claim Form;CSR";fill out|send to;claim form|csr;
Customer Service Rep;Gather Customer Insurance Information;gathers;Customer Insurance Information;gather;customer insurance information;
Customer Service Rep;Review Customer Claim;reviews;Customer Claim;review;customer claim;
Customer Service Rep;Request more information from customer;requests;more information from customer;request;more information from customer;
Customer Service Rep;Confirm Reception to customer;confirms;Reception to customer;confirm;reception to customer;
Customer;reconfigure bike;reconfigures;bike;recon|##gure;##fi|bike;
FeelWheel;updates the online catalogue for parts produced by Fami;updates;online catalogue for parts produced by Fami;updates|produced by;online catalogue for parts|fami;
FeelWheel;checks which of the available bikes close to envisioned configuration;checks;available bikes vlose to envisioned configuration;checks|envisioned;available bikes|configuration;
Customer;ask for an offer;asks for;offer;ask for;offer;
Customer;get new bike;gets;new bike;get;new bike;
FeelWheel;calculate new price for bike;calculates;new price for bike;calculate;new price for bike;
FeelWheel;give new bike to customer;gives;new bike to customer;give;new bike to customer;
Fami;Deliver new bike to Pit;delivers;new bike to Pit;deliver;new bike to pit;
Customer;Call the room service;calls;room service;call;room service;
Hotel;takes the order;takes;manager|order;takes;order;
Hotel;order to fetch wine and prepare any other alcoholic beverages;"orders to fetch;prepares";"wine;other alcoholic beverages";order|fetch|prepare;wine|other alcoholic beverages;
Costumer Services;Check audience;checks;audience;check;audience;
Costumer Services;Check solvency;checks;solvency;check;solvency;
Costumer Services;integrate into database;integrates into;database;integrate into;database;
Costumer Services;Check Costumer;checks;Costumer;check;costumer;
Costumer Services;cancel order;cancels;order;cancel;order;
Sales & Logistics;Check Stock;checks;Stock;check;stock;
Sales & Logistics;Send goods;sends;goods;send;goods;
Accountig Office;Send invoice;sends;invoice;send;invoice;
Accountig Office;Check payment;checks;payment;;check payment;
Accountig Office;close order;closes;order;;close order;
Accountig Office;Check number of reminders;checks;number of reminders;check;number of reminders;
Accountig Office;Send reminder;sends;reminder;send;reminder;
Accountig Office;contact lawyer;contacts;lawyer;contact;lawyer;
Manufactoring;Produce goods;produces;goods;produce;goods;
Logistics;Prepare Goods;prepares;Goods;prepare;goods;
Logistics;Pack Goods;packs;Goods;pack;goods;
Logistics;Deliver Goods;delivers;Goods;deliver;goods;
Finance;Send invoice;sends;invoice;send;invoice;
Finance;Check incoming payment;checks;incoming payment;check incoming;payment;
Finance;Finish the order;finishes;order;finish;order;
Finance;Check number of reminders;checks;number of reminders;check;number of reminders;
Finance;Send reminder;sends;reminder;send;reminder;
Finance;Start Dunning Process (write of);starts;Dunning Process;start|write of;dunning process;
Sales;Check Customer Type;checks;Customer Type;check;customer type;
Sales;Check solvency;checks;solvency;check;solvency;
Sales;Check type of ordered goods;checks;type of|goods;check|ordered;type|goods;
Sales;Send order status information;sends;order status information;send;order status information;
Sales;Check Stock Inventory;checks;Stock Inventory;check;stock inventory;
Sales Department;check customer data;checks;customer data;check;customer data;
Sales Department;choose customer data;chooses;customer data;choose;customer data;
Sales Department;check kind of customer;checks;kind of customer;check;kind of customer;
Sales Department;check solvency of customer;checks;solvency of customer;check;solvency of customer;
Sales Department;offer prepayment;offers;prepayment;offer;prepayment;
Sales Department;check inventory;checks;inventory;check;inventory;
Logistics Department;pack goods;packs;goods;pack;goods;
Logistics Department;check payment agreement;checks;payment agreement;;check payment agreement;
Logistics Department;deliver goods;delivers;goods;deliver;goods;
Financial Department;check delivery status;checks;delivery status;check;delivery status;
Financial Department;monitor in-payment;monitors in;payment;monitor in;payment;
Financial Department;close order;closes;order;;close order;
Financial Accounting;Send invoice;sends;invoice;send;invoice;
Financial Accounting;Check Payment;checks;Payment;;check payment;
Financial Accounting;Close Order;closes;Order;;close order;
Financial Accounting;Check number of reminders;checks;number of reminders;check;number of reminders;
Financial Accounting;Start dunning process;starts;dunning process;start;dunning process;
Financial Accounting;Send reminder;sends;reminder;send;reminder;
Sales;Check Costumer;checks;Costumer;check;costumer;
Sales;Check if Costumer is a wholesaler;checks;Costumer|wholesaler;check;costumer|wholesaler;
Sales;Save Data;saves;Data;save;data;
Sales;Cancel Order;cancels;Order;cancel;order;
Production;Produce goods;produces;goods;produce;goods;
Logistic;Send goods;sends;goods;send;goods;
Warehouse;Check Stock;checks;Stock;check;stock;
Service Center;Welcome the customer and ask for his wants;"welcomes;asks for";customer|wants;welcome|ask for;customer|wants;
Service Center;Send him to the advisery service;sends;advisery service;send;advisery service;
Advisery Service;Welcome the customer and ask what type of account he wants;welcomes;customer|type of account;welcome|ask|wants;customer|type of account;
Advisery Service;Open Saving Account;saves;Account;;open saving account;
Advisery Service;Ask if he wants something else;asks;if he wants something else;ask|wants;;
Advisery Service;Ask for his Age;asks for;Age;ask for;age;
Advisery Service;Open Time Deposit;opens;Time Deposit;;open time deposit;
Advisery Service;Tell him that he is too young and ask if he wants another type;tells;type;tell|ask|wants;type;
Advisery Service;Open Credit;opens;Credit;;open credit;
Advisery Service;Tell him that he is tot young and ask if he wants another type;tells;type;tell|ask|wants;type;
Advisery Service;Thank him and bring him back to the foyer;thanks;foyer;thank|bring;foyer;
Production;Production;;Production;;production;
Sales;Check Customer's Availabilities;checks;Customer's Availabilities;check;customer'|availabilities;
Sales;Enroll Customer;enrolls;Customer;enroll;customer;
Sales;Check Stock;checks;Stock;check;stock;
Sales;Send Invoice;sends;Invoice;send;invoice;
Sales;Prepare Shipment;prepares;Shipment;prepare;shipment;
Sales;Packing Products;packs;Products;;packing products;
Sales;Reject;rejects;;reject;;
Finance;Check Credit;checks;Credit;check;credit;
Finance;Check Payment;checks;Payment;;check payment;
Finance;Reject;rejects;;reject;;
Customer Management;check customer;checks;customer;check;customer;
Customer Management;check customer status;checks;customer status;check;customer status;
Customer Management;enter customer data;enters;customer data;enter;customer data;
Customer Management;reject order;rejects;order;reject;order;
Customer Management;check credit bureau entries;checks;credit bureau entries;check;credit bureau entries;
Sales & Logistics;collect order data;collects;order data;collect;order data;
Sales & Logistics;send order confirmation;sends;order confirmation;send;order confirmation;
Sales & Logistics;deliver article;delivers;article;;deliver article;
Sales & Logistics;close order;closes;order;;close order;
Warehousing;check availability;checks;availability;check;availability;
Warehousing;take article;takes;article;take;article;
Accounting;check payment morale;checks;payment morale;;check payment morale;
Accounting;send invoice;sends;invoice;send;invoice;
Accounting;check payment;checks;payment;;check payment;
Accounting;check reminders;checks;reminders;check;reminders;
Accounting;send reminder;sends;reminder;send;reminder;
Accounting;engage a lawayer;engages;lawayer;engage;lawayer;
Accounting;reject order;rejects;order;reject;order;
Production;produce article;produces;article;produce;article;
help desk;check purpose of visit;checks;purpose of visit;check;purpose of visit;
help desk;inform the account manager;informs;account manager;inform;account manager;
account manager;create client account;creates;client account;create;client account;
account manager;create personal data;creates;personal data;create;personal data;
account manager;create savings account;creates;savings account;create;savings account;
account manager;check needs;checks;needs;check;needs;
Sales;confirm Order;confirms;Order;confirm;order;
Sales;Create Order Denial;creates;Order Denial;create;order denial;
Sales;Price Negotiation;;Price Negotiation;;price negotiation;
Sales;Send offer;sends;offer;send;offer;
Sales;Order Negotiation;;Order Negotiation;;order negotiation;
Sales;check database;checks;database;check;database;
Logistics;Check Availability in Stock;checks;Availability in Stock;check;availability in stock;
Logistics;Pack articles;packs;articles;;pack articles;
Logistics;Send articles;sends;articles;send;articles;
Logistics;take out of stock;takes out;stock;take;out of stock;
Finance Department;Generate Invoice;generates;Invoice;generate;invoice;
Finance Department;Check payment;checks;payment;;check payment;
Finance Department;Send Payment Confirmation;sends;Payment Confirmation;send;payment confirmation;
Finance Department;send new reminder;sends;new reminder;send;new reminder;
Finance Department;Send invoice;sends;invoice;send;invoice;
Sales;check customers;checks;customers;check;customers;
Sales;check customers age;checks;customers age;check;customers age;
Sales;save customer data;saves;customer data;save;customer data;
Sales;check credit status;checks;credit status;check;credit status;
Sales;create customer account;creates;customer account;create;customer account;
Sales;do not create an account;creates;account;create;account;
Sales;create a saving account;creates;account;create;saving account;
Sales;create a time desposit;creates;time;create;time desposit;
Sales;create a current account;creates;current account;create;current account;
Sales;check customer type;checks;customer type;check;customer type;
Sales;refuse order;refuses;order;refuse;order;
Sales;apply customer to database;applies;customer to database;apply;customer to database;
Sales;send offer;sends;offer;send;offer;
Sales;customer refueses offer;offers;customer refueses;offer;customer refueses;
Sales;send confirmation of payment;sends;confirmation of payment;send;confirmation of payment;
Warehouse;check stock;checks;stock;check;stock;
Financing;check solvency;checks;solvency;check;solvency;
Financing;refuse order;refuses;order;refuse;order;
Financing;check payment;checks;payment;;check payment;
Financing;prepare invoice;prepares;invoice;prepare;invoice;
Logistics;deliver invoice;delivers;invoice;deliver;invoice;
Logistics;deliver goods;delivers;goods;deliver;goods;
Logistics;prepare order;prepares;order;prepare;order;
Logistics;deliver order;delivers;order;deliver;order;
Customer service;ask for customers needs;asks for;customers needs;ask for;customers needs;
Customer service;send to customer advisory;sends to;customer advisory;send to;customer advisory;
Customer advisory;ask for kind of account;asks for;kind of account;ask for;kind of account;
Customer advisory;check age of customer;checks;age of customer;check;age of customer;
Customer advisory;ask for customer data;asks for;customer data;ask for;customer data;
Customer advisory;open account;opens;account;;open account;
Customer advisory;advice other account type;advices;other account type;;advice other account type;
Customer advisory;ask for further needs;asks for;further needs;ask for;further needs;
ABC Bank;Client enters bank;enters;Client|bank;enters;client|bank;
ABC Bank;current account;;current account;;current account;
ABC Bank;age?;;age;;age;
ABC Bank;Declinement the inquiry;declinements;Declinement the inquiry;;declinement the inquiry;
ABC Bank;close inquiry;closes;inquiry;;close inquiry;
ABC Bank;save client data;saves;client data;save;client data;
Accounting;start production;starts;production;start;production;
Accounting;take article;takes;article;take;article;
Accounting;deliver product;delivers;product;deliver;product;
Accounting;close order;closes;order;;close order;
Accounting;check number of reminders;checks;number of reminders;check;number of reminders;
Accounting;engage a lawyer;engages;lawyer;engage;lawyer;
Sales;reject order;rejects;order;reject;order;
Sales;collect order data;collects;order data;collect;order data;
Sales;send order confirmation;sends;order confirmation;send;order confirmation;
Sales;send invoice;sends;invoice;send;invoice;
Sales;check payment;checks;payment;;check payment;
Warehousing;check availability;checks;availability;check;availability;
Sales depatrtment;Check if customer already exists;checks;customer;check|exists;customer;
Sales depatrtment;Check credit status;checks;credit status;check;credit status;
Sales depatrtment;Check customer requiremets;checks;customer requiremets;check;customer requiremets;
Sales depatrtment;Create customer in database;creates;customer in database;create;customer in database;
Sales depatrtment;Deny customer;denies;customer;deny;customer;
Sales depatrtment;Deny order;denies;order;deny;order;
Sales depatrtment;Check availability;checks;availability;check;availability;
Sales depatrtment;Generate order confirmation;generates;order confirmation;generate;order confirmation;
Sales depatrtment;Generate invoice;generates;invoice;generate;invoice;
Sales depatrtment;Send invoice;sends;invoice;send;invoice;
Sales depatrtment;Check payment;checks;payment;;check payment;
Sales depatrtment;Check no. of reminders;checks;no. of reminders;check;reminders;
Sales depatrtment;Send reminder;sends;reminder;send;reminder;
Sales depatrtment;Confirm payment;confirms;payment;confirm;payment;
Warehouse;Pick articles from storage;picks;articles from storage;pick;articles from storage;
Warehouse;Pack articles;packs;articles;;pack articles;
Warehouse;Send articles;sends;articles;send;articles;
Sales;Check Customer Data;checks;Customer Data;check;customer data;
Sales;Check customer requirements;checks;customer requirements;check;customer requirements;
Sales;deny customer;denies;customer;deny;customer;
Sales;create customer;creates;customer;create;customer;
Sales;generate order confirmation;generates;order confirmation;generate;order confirmation;
Accounting;check solvency;checks;solvency;check;solvency;
Accounting;generate Invoice;generates;Invoice;generate;invoice;
Accounting;send Invoice;sends;Invoice;send;invoice;
Accounting;check No. of reminders;checks;No. of reminders;check;reminders;
Accounting;finish order;finishes;order;;finish order;
Dispositon;check availability;checks;availability;check;availability;
Logistics;pick order;picks;order;pick;order;
Logistics;pack articles;packs;articles;;pack articles;
Logistics;handover to express company;handovers to;express company;;handover to express company;
Logistics;send shipping information;sends;shipping information;send;shipping information;
Sales;enter customer data;enters;customer data;enter;customer data;
Warehousing;deliver product;delivers;product;deliver;product;
bank;contact client;contacts;client;contact;client;
bank;check client pers. data;checks;client pers. data;check;client pers|data;
bank;offer savings account;offers;savings account;;offer savings account;
bank;offer time desposits;offers;time desposits;offer;time desposits;
bank;offer current account;offers;current account;offer;current account;
bank;ask desired accounts;asks;desired accounts;ask desired;accounts;
bank;open selected accounts;selects;accounts;selected;accounts;
Finance;Check solvency;checks;solvency;check;solvency;
Finance;accepting order;accepts;order;accepting;order;
Finance;Cancel the order;cancels;order;cancel;order;
Finance;check the reminder;checks;reminder;check;reminder;
Finance;send reminder;sends;reminder;send;reminder;
Finance;go to court;goes to;court;go to;court;
Finance;finish the order;finishes;order;finish;order;
Sales;Save customer data;saves;customer data;save;customer data;
Sales;Cancel the order;cancels;order;cancel;order;
Sales;Check customer status;checks;customer status;check;customer status;
Sales;Create order confirmation;creates;order confirmation;create;order confirmation;
Sales;prepare invoice;prepares;invoice;prepare;invoice;
Sales;check for payment;checks for;payment;check for;payment;
Warehouse;Check stock;checks;stock;check;stock;
Warehouse;production;;production;;production;
Warehouse;get articels;gets;articels;get;articels;
Warehouse;deliver goods;delivers;goods;deliver;goods;
Logistic;take goods;takes;goods;take;goods;
restaurant;Ask for free table;asks for;free table;ask for;free table;
restaurant;take a seat;takes;seat;take;seat;
restaurant;leave the restaurant;leaves;restaurant;leave;restaurant;
restaurant;look at the menu;looks at;menu;look at;menu;
restaurant;order a salad;orders;salad;order;salad;
restaurant;order a tiramisu;orders;tiramisu;;order a tiramisu;
restaurant;order red wine;orders;red wine;order;red wine;
restaurant;eat;eats;;eat;;
restaurant;ask for bill;asks for;bill;ask for;bill;
restaurant;pay the bill;pays;bill;pay;bill;
Itlian Restaurant;Take a seat and ask for the menu;takes;seat|menu;take|ask for;seat|menu;
Itlian Restaurant;Order a glass of red wine;orders;glass of red wine;order;glass of red wine;
Itlian Restaurant;Order a salad;orders;salad;order;salad;
Itlian Restaurant;Ask for kinds of desserts;asks for;kinds of desserts;ask for;kinds of desserts;
Itlian Restaurant;Order a desert;orders;desert;order;desert;
Itlian Restaurant;Do not order a desert;orders;desert;order;desert;
Itlian Restaurant;Ask for the bill;asks for;bill;ask for;bill;
Itlian Restaurant;Pay the bill;pays;bill;pay;bill;
Client;check desert menu;checks;desert menu;check;desert menu;
Client;take seat;takes;seat;take;seat;
Client;order salad;orders;salad;order;salad;
Client;order wine;orders;wine;order;wine;
Client;order tiramisu;orders;tiramisu;;order tiramisu;
Client;order no desert;orders;desert;order;desert;
Client;have dinner;has;dinner;have;dinner;
Client;ask for bill;asks for;bill;ask for;bill;
Client;pay bill;pays;bill;pay;bill;
Client;get wine;gets;wine;get;wine;
Client;get dinner;gets;dinner;get;dinner;
Restaurant;Ask for free table;asks for;free table;ask for;free table;
Restaurant;take a seat;takes;seat;take;seat;
Restaurant;leave restaurant;leaves;restaurant;;leave restaurant;
Restaurant;take a look at the menu;takes;look at the menu;take;look at the menu;
Restaurant;order red wine;orders;red wine;order;red wine;
Restaurant;order tiramisu;orders;tiramisu;;order tiramisu;
Restaurant;order salad;orders;salad;order;salad;
Restaurant;eat;eats;;eat;;
Restaurant;pay the bill;pays;bill;pay;bill;
Restaurant;leave;leaves;;leave;;
Manager;Check Alternative Arrangement;checks;Alternative Arrangement;check;alternative arrangement;
PayPal Client;Access PayPal Sign Up Page;;Access PayPal Sign Up Page;access|sign up;paypal|page;
