Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Sales;Enroll Customer;enrolls;Customer;;;
Sales;Check Stock;checks;Stock;;;
Sales;Send Invoice;sends;Invoice;;;
Sales;Prepare Shipment;prepares;Shipment;;;
Sales;Packing Products;packs;Products;;;
Sales;Reject;rejects;;;;
Finance;Check Credit;checks;Credit;;;
Finance;Check Payment;checks;Payment;;;
Finance;Reject;rejects;;;;
Customer Management;check customer;checks;customer;check;customer;
Customer Management;check customer status;checks;customer status;check;customer status;
Customer Management;enter customer data;enters;customer data;enter;customer data;
Customer Management;reject order;rejects;order;reject;;
Customer Management;check credit bureau entries;checks;credit bureau entries;check;credit bureau entries;
Sales & Logistics;collect order data;collects;order data;collect;order data;
Sales & Logistics;send order confirmation;sends;order confirmation;send;order confirmation;
Sales & Logistics;deliver article;delivers;article;deliver;;
Sales & Logistics;close order;closes;order;;close order;
Warehousing;check availability;checks;availability;check;availability;
Warehousing;take article;takes;article;take;article;
Accounting;check payment morale;checks;payment morale;check;payment;
Accounting;send invoice;sends;invoice;send;;
Accounting;check payment;checks;payment;;check payment;
Accounting;check reminders;checks;reminders;check;;
Accounting;send reminder;sends;reminder;send;;
Accounting;engage a lawayer;engages;lawayer;engage;;
Accounting;reject order;rejects;order;reject;;
Production;produce article;produces;article;produce;article;
help desk;check purpose of visit;checks;purpose of visit;check;purpose of visit;
help desk;inform the account manager;informs;account manager;inform;account manager;
account manager;create client account;creates;client account;create;client account;
account manager;create personal data;creates;personal data;create;personal data;
account manager;create savings account;creates;savings account;create;savings account;
account manager;check needs;checks;needs;check;;
Sales;confirm Order;confirms;Order;confirm;;
Sales;Create Order Denial;creates;Order Denial;;;Create Order
Sales;Price Negotiation;;Price Negotiation;;;
Sales;Send offer;sends;offer;;offer;
Sales;Order Negotiation;;Order Negotiation;;;
Sales;check database;checks;database;check;database;
Logistics;Check Availability in Stock;checks;Availability in Stock;Availability in;;
Logistics;Pack articles;packs;articles;;;
Logistics;Send articles;sends;articles;;;
Logistics;take out of stock;takes out;stock;take out;stock;
Finance Department;Generate Invoice;generates;Invoice;;;
Finance Department;Check payment;checks;payment;;payment;
Finance Department;Send Payment Confirmation;sends;Payment Confirmation;;;Send Payment
Finance Department;send new reminder;sends;new reminder;send;new reminder;
Finance Department;Send invoice;sends;invoice;;;
Sales;check customers;checks;customers;check;customers;
Sales;check customers age;checks;customers age;check;customers;
Sales;save customer data;saves;customer data;save;customer data;
Sales;check credit status;checks;credit status;check;credit status;
Sales;create customer account;creates;customer account;create;customer account;
Sales;do not create an account;creates;account;do not|create;account;
Sales;create a saving account;creates;account;create;saving account;
Sales;create a time desposit;creates;time;create;time;
Sales;create a current account;creates;current account;create;current account;
Sales;check customer type;checks;customer type;check;customer;
Sales;refuse order;refuses;order;refuse;;
Sales;apply customer to database;applies;customer to database;apply;customer to database;
Sales;send offer;sends;offer;send offer;;
Sales;customer refueses offer;offers;customer refueses;refueses;customer|offer;
Sales;send confirmation of payment;sends;confirmation of payment;send;confirmation of payment;
Warehouse;check stock;checks;stock;;check stock;
Financing;check solvency;checks;solvency;check;;
Financing;refuse order;refuses;order;refuse;;
Financing;check payment;checks;payment;;check payment;
Financing;prepare invoice;prepares;invoice;prepare;;
Logistics;deliver invoice;delivers;invoice;deliver;;
Logistics;deliver goods;delivers;goods;deliver;goods;
Logistics;prepare order;prepares;order;prepare;;
Logistics;deliver order;delivers;order;deliver;order;
Customer service;ask for customers needs;asks for;customers needs;ask for;customers;
Customer service;send to customer advisory;sends to;customer advisory;send to;customer advisory;
Customer advisory;ask for kind of account;asks for;kind of account;ask for;kind of account;
Customer advisory;check age of customer;checks;age of customer;check;age of customer;
Customer advisory;ask for customer data;asks for;customer data;ask for;customer data;
Customer advisory;open account;opens;account;;open account;
Customer advisory;advice other account type;advices;other account type;;advice other account type;
Customer advisory;ask for further needs;asks for;further needs;ask for;further needs;
ABC Bank;Client enters bank;enters;Client|bank;;bank;
ABC Bank;current account;;current account;;current account;
ABC Bank;age?;;age;;age;
ABC Bank;Declinement the inquiry;declinements;Declinement the inquiry;;inquiry;
ABC Bank;close inquiry;closes;inquiry;;close inquiry;
ABC Bank;save client data;saves;client data;save;client data;
Accounting;start production;starts;production;start;production;
Accounting;take article;takes;article;take;article;
Accounting;deliver product;delivers;product;deliver;product;
Accounting;close order;closes;order;;close order;
Accounting;check number of reminders;checks;number of reminders;check;number;
Accounting;engage a lawyer;engages;lawyer;engage;lawyer;
Sales;reject order;rejects;order;reject;;
Sales;collect order data;collects;order data;collect;order data;
Sales;send order confirmation;sends;order confirmation;send;order confirmation;
Sales;send invoice;sends;invoice;send;;
Sales;check payment;checks;payment;;check payment;
Warehousing;check availability;checks;availability;check;availability;
Sales depatrtment;Check if customer already exists;checks;customer;;customer;
Sales depatrtment;Check credit status;checks;credit status;;credit status;
Sales depatrtment;Check customer requiremets;checks;customer requiremets;;customer;
Sales depatrtment;Create customer in database;creates;customer in database;;customer in database;
Sales depatrtment;Deny customer;denies;customer;;customer;
Sales depatrtment;Deny order;denies;order;;order;
Sales depatrtment;Check availability;checks;availability;;availability;
Sales depatrtment;Generate order confirmation;generates;order confirmation;;order confirmation;
Sales depatrtment;Generate invoice;generates;invoice;;;
Sales depatrtment;Send invoice;sends;invoice;;;
Sales depatrtment;Check payment;checks;payment;;payment;
Sales depatrtment;Check no. of reminders;checks;no. of reminders;;Check no .;
Sales depatrtment;Send reminder;sends;reminder;;;
Sales depatrtment;Confirm payment;confirms;payment;;payment;
Warehouse;Pick articles from storage;picks;articles from storage;;articles from storage;
Warehouse;Pack articles;packs;articles;;;
Warehouse;Send articles;sends;articles;;;
Sales;Check Customer Data;checks;Customer Data;;;Check Customer
Sales;Check customer requirements;checks;customer requirements;;customer requirements;
Sales;deny customer;denies;customer;deny;customer;
Sales;create customer;creates;customer;create;customer;
Sales;generate order confirmation;generates;order confirmation;generate;order confirmation;
Accounting;check solvency;checks;solvency;check;;
Accounting;generate Invoice;generates;Invoice;generate;;
Accounting;send Invoice;sends;Invoice;send;;
Accounting;check No. of reminders;checks;No. of reminders;check;;No
Accounting;finish order;finishes;order;;finish order;
Dispositon;check availability;checks;availability;check;availability;
Logistics;pick order;picks;order;pick;order;
Logistics;pack articles;packs;articles;;pack articles;
Logistics;handover to express company;handovers to;express company;handover to;express company;
Logistics;send shipping information;sends;shipping information;send;shipping information;
Sales;enter customer data;enters;customer data;enter;customer data;
Warehousing;deliver product;delivers;product;deliver;product;
bank;contact client;contacts;client;contact;client;
bank;check client pers. data;checks;client pers. data;check;client|data;pers
bank;offer savings account;offers;savings account;offer;savings account;
bank;offer time desposits;offers;time desposits;offer;time;
bank;offer current account;offers;current account;offer;current account;
bank;ask desired accounts;asks;desired accounts;ask;desired accounts;
bank;open selected accounts;selects;accounts;open;selected accounts;
Finance;Check solvency;checks;solvency;;;
Finance;accepting order;accepts;order;;accepting order;
Finance;Cancel the order;cancels;order;;order;
Finance;check the reminder;checks;reminder;check;reminder;
Finance;send reminder;sends;reminder;send;;
Finance;go to court;goes to;court;go to;court;
Finance;finish the order;finishes;order;finish;order;
Sales;Save customer data;saves;customer data;;customer data;
Sales;Cancel the order;cancels;order;;order;
Sales;Check customer status;checks;customer status;;customer status;
Sales;Create order confirmation;creates;order confirmation;;order confirmation;
Sales;prepare invoice;prepares;invoice;prepare;;
Sales;check for payment;checks for;payment;check for;payment;
Warehouse;Check stock;checks;stock;;;
Warehouse;production;;production;;production;
Warehouse;get articels;gets;articels;get;;
Warehouse;deliver goods;delivers;goods;deliver;goods;
Logistic;take goods;takes;goods;take;;
restaurant;Ask for free table;asks for;free table;;free table;
restaurant;take a seat;takes;seat;take;seat;
restaurant;leave the restaurant;leaves;restaurant;leave;restaurant;
restaurant;look at the menu;looks at;menu;look at;menu;
restaurant;order a salad;orders;salad;order;salad;
restaurant;order a tiramisu;orders;tiramisu;order;;
restaurant;order red wine;orders;red wine;order;red wine;
restaurant;eat;eats;;eat;;
restaurant;ask for bill;asks for;bill;ask for;bill;
restaurant;pay the bill;pays;bill;pay;bill;
Itlian Restaurant;Take a seat and ask for the menu;takes;seat|menu;Take|ask for;seat|menu;
Itlian Restaurant;Order a glass of red wine;orders;glass of red wine;;glass of red wine;
Itlian Restaurant;Order a salad;orders;salad;;salad;
Itlian Restaurant;Ask for kinds of desserts;asks for;kinds of desserts;;kinds;
Itlian Restaurant;Order a desert;orders;desert;;desert;
Itlian Restaurant;Do not order a desert;orders;desert;Do not|order;desert;
Itlian Restaurant;Ask for the bill;asks for;bill;;bill;
Itlian Restaurant;Pay the bill;pays;bill;Pay;bill;
Client;check desert menu;checks;desert menu;check;desert menu;
Client;take seat;takes;seat;take;seat;
Client;order salad;orders;salad;order;salad;
Client;order wine;orders;wine;order;;
Client;order tiramisu;orders;tiramisu;;order;
Client;order no desert;orders;desert;order;desert;
Client;have dinner;has;dinner;have;dinner;
Client;ask for bill;asks for;bill;ask for;bill;
Client;pay bill;pays;bill;pay;bill;
Client;get wine;gets;wine;get;wine;
Client;get dinner;gets;dinner;get;dinner;
Restaurant;Ask for free table;asks for;free table;;free table;
Restaurant;take a seat;takes;seat;take;seat;
Restaurant;leave restaurant;leaves;restaurant;leave;;
Restaurant;take a look at the menu;takes;look at the menu;take;look at the menu;
Restaurant;order red wine;orders;red wine;order;red wine;
Restaurant;order tiramisu;orders;tiramisu;;order;
Restaurant;order salad;orders;salad;order;salad;
Restaurant;eat;eats;;eat;;
Restaurant;pay the bill;pays;bill;pay;bill;
Restaurant;leave;leaves;;leave;;
Manager;Check Alternative Arrangement;checks;Alternative Arrangement;;;Check Alternative
PayPal Client;Access PayPal Sign Up Page;;Access PayPal Sign Up Page;;;PayPal Sign Up
