Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Sales;Check if Costumer is a wholesaler;checks;Costumer|wholesaler;Checks;;
Sales;Save Data;saves;Data;Saves;Data;
Sales;Cancel Order;cancels;Order;Cancels;Order;
Production;Produce goods;produces;goods;;;
Logistic;Send goods;sends;goods;Sends;;
Warehouse;Check Stock;checks;Stock;Checks;Stock;
Service Center;Welcome the customer and ask for his wants;"welcomes;asks for";customer|wants;Welcomes|asks for;customer|wants;
Service Center;Send him to the advisery service;sends;advisery service;Sends;service;
Advisery Service;Welcome the customer and ask what type of account he wants;welcomes;customer|type of account;Welcomes|asks|wants;customer|type of account;
Advisery Service;Open Saving Account;saves;Account;Opens;Account;
Advisery Service;Ask if he wants something else;asks;if he wants something else;Asks|wants;;
Advisery Service;Ask for his Age;asks for;Age;Asks for;Age;
Advisery Service;Open Time Deposit;opens;Time Deposit;;Open Time Deposit;
Advisery Service;Tell him that he is too young and ask if he wants another type;tells;type;Tells|asks|wants;type;
Advisery Service;Open Credit;opens;Credit;;Open Credit;
Advisery Service;Tell him that he is tot young and ask if he wants another type;tells;type;Tells|asks|wants;type;
Advisery Service;Thank him and bring him back to the foyer;thanks;foyer;Thanks|brings;foyer;
Production;Production;;Production;;Production;
Sales;Check Customer's Availabilities;checks;Customer's Availabilities;Checks;Customer;
Sales;Enroll Customer;enrolls;Customer;;Customer;
Sales;Check Stock;checks;Stock;Checks;Stock;
Sales;Send Invoice;sends;Invoice;Sends;;
Sales;Prepare Shipment;prepares;Shipment;;;
Sales;Packing Products;packs;Products;;Products;
Sales;Reject;rejects;;;;
Finance;Check Credit;checks;Credit;Checks;Credit;
Finance;Check Payment;checks;Payment;Checks;;
Finance;Reject;rejects;;;;
Customer Management;check customer;checks;customer;checks;customer;
Customer Management;check customer status;checks;customer status;checks;customer status;
Customer Management;enter customer data;enters;customer data;enters;customer data;
Customer Management;reject order;rejects;order;;order;
Customer Management;check credit bureau entries;checks;credit bureau entries;checks;credit bureau;
Sales & Logistics;collect order data;collects;order data;collects;order data;
Sales & Logistics;send order confirmation;sends;order confirmation;sends;order confirmation;
Sales & Logistics;deliver article;delivers;article;delivers;article;
Sales & Logistics;close order;closes;order;closes;order;
Warehousing;check availability;checks;availability;checks;;
Warehousing;take article;takes;article;takes;article;
Accounting;check payment morale;checks;payment morale;checks;payment morale;
Accounting;send invoice;sends;invoice;sends;;
Accounting;check payment;checks;payment;;check payment;
Accounting;check reminders;checks;reminders;checks;;
Accounting;send reminder;sends;reminder;sends;;
Accounting;engage a lawayer;engages;lawayer;engages;;
Accounting;reject order;rejects;order;;order;
Production;produce article;produces;article;produces;article;
help desk;check purpose of visit;checks;purpose of visit;checks;purpose of visit;
help desk;inform the account manager;informs;account manager;informs;account manager;
account manager;create client account;creates;client account;creates;client account;
account manager;create personal data;creates;personal data;creates;personal data;
account manager;create savings account;creates;savings account;creates;account;
account manager;check needs;checks;needs;;check needs;
Sales;confirm Order;confirms;Order;confirms;Order;
Sales;Create Order Denial;creates;Order Denial;Creates;Order;
Sales;Price Negotiation;;Price Negotiation;;Price;
Sales;Send offer;sends;offer;Sends;offer;
Sales;Order Negotiation;;Order Negotiation;;Order;
Sales;check database;checks;database;checks;database;
Logistics;Check Availability in Stock;checks;Availability in Stock;Checks;Stock;
Logistics;Pack articles;packs;articles;;Pack articles;
Logistics;Send articles;sends;articles;Sends;articles;
Logistics;take out of stock;takes out;stock;takes out;stock;
Finance Department;Generate Invoice;generates;Invoice;;;
Finance Department;Check payment;checks;payment;Checks;payment;
Finance Department;Send Payment Confirmation;sends;Payment Confirmation;Sends;;
Finance Department;send new reminder;sends;new reminder;sends;;
Finance Department;Send invoice;sends;invoice;Sends;;
Sales;check customers;checks;customers;checks;customers;
Sales;check customers age;checks;customers age;checks;customers age;
Sales;save customer data;saves;customer data;saves;customer data;
Sales;check credit status;checks;credit status;checks;credit status;
Sales;create customer account;creates;customer account;creates;customer account;
Sales;do not create an account;creates;account;creates;account;
Sales;create a saving account;creates;account;creates;account;
Sales;create a time desposit;creates;time;creates;time;
Sales;create a current account;creates;current account;creates;current account;
Sales;check customer type;checks;customer type;checks;customer type;
Sales;refuse order;refuses;order;refuses;order;
Sales;apply customer to database;applies;customer to database;applies;customer to database;
Sales;send offer;sends;offer;sends;offer;
Sales;customer refueses offer;offers;customer refueses;;customer|offer;
Sales;send confirmation of payment;sends;confirmation of payment;sends;confirmation of payment;
Warehouse;check stock;checks;stock;checks;stock;
Financing;check solvency;checks;solvency;checks;;
Financing;refuse order;refuses;order;refuses;order;
Financing;check payment;checks;payment;;check payment;
Financing;prepare invoice;prepares;invoice;prepares;;
Logistics;deliver invoice;delivers;invoice;delivers;;
Logistics;deliver goods;delivers;goods;delivers;;
Logistics;prepare order;prepares;order;prepares;order;
Logistics;deliver order;delivers;order;delivers;order;
Customer service;ask for customers needs;asks for;customers needs;asks for;customers needs;
Customer service;send to customer advisory;sends to;customer advisory;sends to;customer;
Customer advisory;ask for kind of account;asks for;kind of account;asks for;kind of account;
Customer advisory;check age of customer;checks;age of customer;checks;age of customer;
Customer advisory;ask for customer data;asks for;customer data;asks for;customer data;
Customer advisory;open account;opens;account;;open account;
Customer advisory;advice other account type;advices;other account type;;advice other account type;
Customer advisory;ask for further needs;asks for;further needs;asks for;further needs;
ABC Bank;Client enters bank;enters;Client|bank;;Client|bank;
ABC Bank;current account;;current account;;current account;
ABC Bank;age?;;age;;age;
ABC Bank;Declinement the inquiry;declinements;Declinement the inquiry;;;
ABC Bank;close inquiry;closes;inquiry;;;
ABC Bank;save client data;saves;client data;saves;client data;
Accounting;start production;starts;production;starts;production;
Accounting;take article;takes;article;takes;article;
Accounting;deliver product;delivers;product;delivers;product;
Accounting;close order;closes;order;closes;order;
Accounting;check number of reminders;checks;number of reminders;checks;number;
Accounting;engage a lawyer;engages;lawyer;engages;lawyer;
Sales;reject order;rejects;order;;order;
Sales;collect order data;collects;order data;collects;order data;
Sales;send order confirmation;sends;order confirmation;sends;order confirmation;
Sales;send invoice;sends;invoice;sends;;
Sales;check payment;checks;payment;;check payment;
Warehousing;check availability;checks;availability;checks;;
Sales depatrtment;Check if customer already exists;checks;customer;Checks;customer;
Sales depatrtment;Check credit status;checks;credit status;Checks;credit status;
Sales depatrtment;Check customer requiremets;checks;customer requiremets;Checks;customer;
Sales depatrtment;Create customer in database;creates;customer in database;Creates;customer in database;
Sales depatrtment;Deny customer;denies;customer;;customer;
Sales depatrtment;Deny order;denies;order;;order;
Sales depatrtment;Check availability;checks;availability;Checks;;
Sales depatrtment;Generate order confirmation;generates;order confirmation;;order confirmation;
Sales depatrtment;Generate invoice;generates;invoice;;;
Sales depatrtment;Send invoice;sends;invoice;Sends;;
Sales depatrtment;Check payment;checks;payment;Checks;payment;
Sales depatrtment;Check no. of reminders;checks;no. of reminders;Checks;;
Sales depatrtment;Send reminder;sends;reminder;Sends;;
Sales depatrtment;Confirm payment;confirms;payment;;payment;
Warehouse;Pick articles from storage;picks;articles from storage;Picks;articles from storage;
Warehouse;Pack articles;packs;articles;;Pack articles;
Warehouse;Send articles;sends;articles;Sends;articles;
Sales;Check Customer Data;checks;Customer Data;Checks;Customer Data;
Sales;Check customer requirements;checks;customer requirements;Checks;customer requirements;
Sales;deny customer;denies;customer;;customer;
Sales;create customer;creates;customer;creates;customer;
Sales;generate order confirmation;generates;order confirmation;generates;order confirmation;
Accounting;check solvency;checks;solvency;checks;;
Accounting;generate Invoice;generates;Invoice;generates;;
Accounting;send Invoice;sends;Invoice;sends;;
Accounting;check No. of reminders;checks;No. of reminders;checks;;
Accounting;finish order;finishes;order;;finish order;
Dispositon;check availability;checks;availability;checks;;
Logistics;pick order;picks;order;picks;order;
Logistics;pack articles;packs;articles;;pack articles;
Logistics;handover to express company;handovers to;express company;;express company;
Logistics;send shipping information;sends;shipping information;sends;shipping information;
Sales;enter customer data;enters;customer data;enters;customer data;
Warehousing;deliver product;delivers;product;delivers;product;
bank;contact client;contacts;client;contacts;client;
bank;check client pers. data;checks;client pers. data;checks;client|data;
bank;offer savings account;offers;savings account;offers;account;
bank;offer time desposits;offers;time desposits;offers;time;
bank;offer current account;offers;current account;offers;current account;
bank;ask desired accounts;asks;desired accounts;asks;;
bank;open selected accounts;selects;accounts;opens selected;;
Finance;Check solvency;checks;solvency;Checks;;
Finance;accepting order;accepts;order;;order;
Finance;Cancel the order;cancels;order;Cancels;order;
Finance;check the reminder;checks;reminder;checks;;
Finance;send reminder;sends;reminder;sends;;
Finance;go to court;goes to;court;goes to;court;
Finance;finish the order;finishes;order;finishes;order;
Sales;Save customer data;saves;customer data;Saves;customer data;
Sales;Cancel the order;cancels;order;Cancels;order;
Sales;Check customer status;checks;customer status;Checks;customer status;
Sales;Create order confirmation;creates;order confirmation;Creates;order confirmation;
Sales;prepare invoice;prepares;invoice;prepares;;
Sales;check for payment;checks for;payment;checks for;payment;
Warehouse;Check stock;checks;stock;Checks;stock;
Warehouse;production;;production;;production;
Warehouse;get articels;gets;articels;gets;;
Warehouse;deliver goods;delivers;goods;delivers;;
Logistic;take goods;takes;goods;takes;;
restaurant;Ask for free table;asks for;free table;Asks for;free table;
restaurant;take a seat;takes;seat;takes;;
restaurant;leave the restaurant;leaves;restaurant;leaves;restaurant;
restaurant;look at the menu;looks at;menu;looks at;menu;
restaurant;order a salad;orders;salad;orders;;
restaurant;order a tiramisu;orders;tiramisu;orders;;
restaurant;order red wine;orders;red wine;orders;red wine;
restaurant;eat;eats;;eats;;
restaurant;ask for bill;asks for;bill;asks for;bill;
restaurant;pay the bill;pays;bill;pays;bill;
Itlian Restaurant;Take a seat and ask for the menu;takes;seat|menu;Takes|asks for;menu;
Itlian Restaurant;Order a glass of red wine;orders;glass of red wine;Orders;glass of red wine;
Itlian Restaurant;Order a salad;orders;salad;Orders;;
Itlian Restaurant;Ask for kinds of desserts;asks for;kinds of desserts;Asks for;;
Itlian Restaurant;Order a desert;orders;desert;Orders;desert;
Itlian Restaurant;Do not order a desert;orders;desert;orders;desert;
Itlian Restaurant;Ask for the bill;asks for;bill;Asks for;bill;
Itlian Restaurant;Pay the bill;pays;bill;Pays;bill;
Client;check desert menu;checks;desert menu;checks;desert menu;
Client;take seat;takes;seat;takes;;
Client;order salad;orders;salad;orders;;
Client;order wine;orders;wine;orders;wine;
Client;order tiramisu;orders;tiramisu;orders;;
Client;order no desert;orders;desert;orders;desert;
Client;have dinner;has;dinner;has;dinner;
Client;ask for bill;asks for;bill;asks for;bill;
Client;pay bill;pays;bill;pays;bill;
Client;get wine;gets;wine;gets;wine;
Client;get dinner;gets;dinner;gets;dinner;
Restaurant;Ask for free table;asks for;free table;Asks for;free table;
Restaurant;take a seat;takes;seat;takes;;
Restaurant;leave restaurant;leaves;restaurant;leaves;restaurant;
Restaurant;take a look at the menu;takes;look at the menu;takes;look at the menu;
Restaurant;order red wine;orders;red wine;orders;red wine;
Restaurant;order tiramisu;orders;tiramisu;orders;;
Restaurant;order salad;orders;salad;orders;;
Restaurant;eat;eats;;eats;;
Restaurant;pay the bill;pays;bill;pays;bill;
Restaurant;leave;leaves;;leaves;;
Manager;Check Alternative Arrangement;checks;Alternative Arrangement;Checks;;
PayPal Client;Access PayPal Sign Up Page;;Access PayPal Sign Up Page;Accesses|Signs Up;PayPal|Page;
