Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Coordination Unit;look for conflicts;looks for;conflicts;look for;conflicts;
Coordination Unit;send final schedule;sends;final schedule;send;final schedule;
Coordination Unit;finalize dates;finalizes;dates;;dates;finalize
Committee Members;check diaries;checks;diaries;check;diaries;
Committee Members;report conflicts;reports;conflicts;report;conflicts;
Support Officer;advise members to read documents;advises;members to read documents;read;members|documents;advise
Support Officer;produce minutes;produces;minutes;;;produce minutes
Support Officer;update records;updates;records;;;records
Committee Members;hold meeting;holds;meeting;hold;meeting;
Coordination Unit;conduct a QA check;conducts;QA check;conduct;QA check;
Coordination Unit;send to members;sends to;members;send to;;
Order Management;Collect order;collects;order;;order;
Order Management;Check Validity / Bonität;checks;Validity|Bonität;Check;/ Bonität;Validity
Order Management;Cancellation of Order;;Cancellation of Order;;Order;Cancellation
Order Management;Check Stock;checks;Stock;Check;Stock;
Order Management;Confirmation of Order;;Confirmation of Order;;Order;Confirmation
Stock;Remove from stock;removes from;stock;Remove from;;stock
Production;Produce;produces;;;;Produce
Logistic;Shipping;;Shipping;Shipping;;
Controlling;Invoice;;Invoice;;;Invoice
Controlling;Check incoming payments;checks;incoming payments;Check;;incoming payments
Dunning Process;Dunning letter;;Dunning letter;;;Dunning
SWIM User;Send User Credentials: Username, Password, Role (RBAC);sends;User Credentials|Username|Password|Role|RBAC;;: Username|Role ( RBAC );Credentials|Password
SWIM User;Request Publication Service;;Request Publication Service;;Request;Publication Service
SWIM User;Request Subscription Service;;Request Subscription Service;;Request;Subscription Service
SWIM User;Use Service;uses;Service;;;Use Service
PEP;Grant Access to Requested Service;grants;Access to Requested Service;Grant;Access to Requested;Service
Security Services;Validate Assertion;validates;Assertion;;;Validate Assertion
Customer;Review Suppliers;reviews;Suppliers;Review;Suppliers;
Customer;Provide More Information;provides;More Information;Information;;Provide More
Customer;Review Sales Quote;reviews;Sales Quote;Review;;
Engineering;Analyze the RFQ;analyzes;RFQ;;RFQ;Analyze
Finance;Add Overhead Costs;adds;Overhead Costs;;;Overhead Costs
Finance;Produce Pricing Options;produces;Pricing Options;;;Produce Pricing
Sales Manager;Verify RFQ;verifies;RFQ;;;Verify RFQ
Sales Manager;Review Pricing Options;reviews;Pricing Options;Review;;Pricing
Sales Manager;Create Sales Qoute;creates;Sales Qoute;;Qoute;
Supplier;Shipment Sent;sends;Shipment;;Sent;Shipment
Purchasing;Consolidate Purchase Request;consolidates;Purchase Request;;Purchase Request;Consolidate
Purchasing;Select Suitable Supplier;selects;Suitable Supplier;;;Select Suitable Supplier
Purchasing;Submit purchase order;submits;purchase order;;purchase order;
Warehouse;Create Purchase Order;creates;Purchase Order;;Purchase Order;
Warehouse;Receive and inspect materials;receives;materials;;materials;Receive|inspect
Accounting;verify the documents;verifies;documents;;documents;verify
Accounting;Submit Payment;submits;Payment;;Payment;
Customer;Send Inquiry;sends;Inquiry;;Inquiry;
Customer;Fill out Application Form;fills out;Application Form;Fill out;Application Form;
Customer;Process the Documents;processes;Documents;;Documents;
Mortgage Specialist;Inform Customer of Rejection;informs;Customer of Rejection;;Customer of Rejection;Inform
Mortgage Specialist;Achieve Details;achieves;Details;;Details;Achieve
Customer Service Rep;Send Mortgage Application Form;sends;Mortgage Application Form;;Application Form;Mortgage
Customer Service Rep;Review Application Form;reviews;Application Form;Review;Application Form;
Customer Service Rep;Send a customer reminder;sends;customer reminder;;customer reminder;
Customer Service Rep;Inform Customer of close transaction;informs;Customer of close transaction;;Customer of close transaction;Inform
Customer;Customer Accident;;Customer Accident;Customer;Accident;
Customer;Fill out Claim Form & Send to CSR;"fills out;sends to";"Claim Form;CSR";Fill out|&;Claim Form|CSR;
Customer Service Rep;Gather Customer Insurance Information;gathers;Customer Insurance Information;Information;Customer;Gather|Insurance
Customer Service Rep;Review Customer Claim;reviews;Customer Claim;Review Customer;;
Customer Service Rep;Request more information from customer;requests;more information from customer;;Request|information from customer;
Customer Service Rep;Confirm Reception to customer;confirms;Reception to customer;;customer;Confirm Reception
Customer;reconfigure bike;reconfigures;bike;;bike;reconfigure
FeelWheel;updates the online catalogue for parts produced by Fami;updates;online catalogue for parts produced by Fami;;online catalogue for parts produced by Fami;updates
FeelWheel;checks which of the available bikes close to envisioned configuration;checks;available bikes vlose to envisioned configuration;available;bikes|envisioned configuration;
Customer;ask for an offer;asks for;offer;ask for|offer;;
Customer;get new bike;gets;new bike;get;new bike;
FeelWheel;calculate new price for bike;calculates;new price for bike;;new price for bike;calculate
FeelWheel;give new bike to customer;gives;new bike to customer;give;new bike to customer;
Fami;Deliver new bike to Pit;delivers;new bike to Pit;;new bike to Pit;Deliver
Customer;Call the room service;calls;room service;;room service;Call
Hotel;takes the order;takes;manager|order;;order;takes
Hotel;order to fetch wine and prepare any other alcoholic beverages;"orders to fetch;prepares";"wine;other alcoholic beverages";order to|fetch wine;prepare any other alcoholic beverages;
Costumer Services;Check audience;checks;audience;Check;audience;
Costumer Services;Check solvency;checks;solvency;Check;solvency;
Costumer Services;integrate into database;integrates into;database;;database;integrate
Costumer Services;Check Costumer;checks;Costumer;Check;Costumer;
Costumer Services;cancel order;cancels;order;;order;cancel
Sales & Logistics;Check Stock;checks;Stock;Check;Stock;
Sales & Logistics;Send goods;sends;goods;;goods;
Accountig Office;Send invoice;sends;invoice;;invoice;
Accountig Office;Check payment;checks;payment;Check;;
Accountig Office;close order;closes;order;;close order;
Accountig Office;Check number of reminders;checks;number of reminders;Check;number of reminders;
Accountig Office;Send reminder;sends;reminder;;reminder;
Accountig Office;contact lawyer;contacts;lawyer;contact;lawyer;
Manufactoring;Produce goods;produces;goods;;;Produce goods
Logistics;Prepare Goods;prepares;Goods;;;Prepare Goods
Logistics;Pack Goods;packs;Goods;Pack;Goods;
Logistics;Deliver Goods;delivers;Goods;;;Deliver Goods
Finance;Send invoice;sends;invoice;;invoice;
Finance;Check incoming payment;checks;incoming payment;Check;incoming;
Finance;Finish the order;finishes;order;Finish;order;
Finance;Check number of reminders;checks;number of reminders;Check;number of reminders;
Finance;Send reminder;sends;reminder;;reminder;
Finance;Start Dunning Process (write of);starts;Dunning Process;( write of;;Dunning
Sales;Check Customer Type;checks;Customer Type;Check;Customer Type;
Sales;Check solvency;checks;solvency;Check;solvency;
Sales;Check type of ordered goods;checks;type of|goods;Check;type of ordered goods;
Sales;Send order status information;sends;order status information;;order status information;
Sales;Check Stock Inventory;checks;Stock Inventory;Check;Stock Inventory;
Sales Department;check customer data;checks;customer data;check;customer;
Sales Department;choose customer data;chooses;customer data;;;choose customer data
Sales Department;check kind of customer;checks;kind of customer;check;kind of customer;
Sales Department;check solvency of customer;checks;solvency of customer;check;solvency of customer;
Sales Department;offer prepayment;offers;prepayment;offer;prepayment;
Sales Department;check inventory;checks;inventory;check;inventory;
Logistics Department;pack goods;packs;goods;pack;goods;
Logistics Department;check payment agreement;checks;payment agreement;check;payment agreement;
Logistics Department;deliver goods;delivers;goods;;;deliver goods
Financial Department;check delivery status;checks;delivery status;check;delivery status;
Financial Department;monitor in-payment;monitors in;payment;monitor in;;
Financial Department;close order;closes;order;;close order;
Financial Accounting;Send invoice;sends;invoice;;invoice;
Financial Accounting;Check Payment;checks;Payment;Check;Payment;
Financial Accounting;Close Order;closes;Order;;Order;
Financial Accounting;Check number of reminders;checks;number of reminders;Check;number of reminders;
Financial Accounting;Start dunning process;starts;dunning process;Start;process;dunning
Financial Accounting;Send reminder;sends;reminder;;reminder;
Sales;Check Costumer;checks;Costumer;Check;Costumer;
Sales;Check if Costumer is a wholesaler;checks;Costumer|wholesaler;Check if;Costumer|wholesaler;
Sales;Save Data;saves;Data;;;
Sales;Cancel Order;cancels;Order;;Order;Cancel
Production;Produce goods;produces;goods;;;Produce goods
Logistic;Send goods;sends;goods;;goods;
Warehouse;Check Stock;checks;Stock;Check;Stock;
Service Center;Welcome the customer and ask for his wants;"welcomes;asks for";customer|wants;Welcome|ask for;customer|wants;
Service Center;Send him to the advisery service;sends;advisery service;;advisery service;
Advisery Service;Welcome the customer and ask what type of account he wants;welcomes;customer|type of account;Welcome|ask;customer|type of account|wants;
Advisery Service;Open Saving Account;saves;Account;Account;;Saving
Advisery Service;Ask if he wants something else;asks;if he wants something else;Ask if;something;
Advisery Service;Ask for his Age;asks for;Age;Ask for;Age;
Advisery Service;Open Time Deposit;opens;Time Deposit;;Deposit;
Advisery Service;Tell him that he is too young and ask if he wants another type;tells;type;Tell|ask if;wants another type;
Advisery Service;Open Credit;opens;Credit;;Credit;
Advisery Service;Tell him that he is tot young and ask if he wants another type;tells;type;Tell|ask if;tot|wants another type;
Advisery Service;Thank him and bring him back to the foyer;thanks;foyer;Thank|bring;foyer;
Production;Production;;Production;;;
Sales;Check Customer's Availabilities;checks;Customer's Availabilities;Check|';Customer|s Availabilities;
Sales;Enroll Customer;enrolls;Customer;Customer;;Enroll
Sales;Check Stock;checks;Stock;Check;Stock;
Sales;Send Invoice;sends;Invoice;;Invoice;
Sales;Prepare Shipment;prepares;Shipment;;;Prepare Shipment
Sales;Packing Products;packs;Products;Products;;Packing
Sales;Reject;rejects;;;;Reject
Finance;Check Credit;checks;Credit;Check;Credit;
Finance;Check Payment;checks;Payment;Check;Payment;
Finance;Reject;rejects;;;;Reject
Customer Management;check customer;checks;customer;check;customer;
Customer Management;check customer status;checks;customer status;check;customer status;
Customer Management;enter customer data;enters;customer data;enter;customer;
Customer Management;reject order;rejects;order;;order;reject
Customer Management;check credit bureau entries;checks;credit bureau entries;check;;bureau entries
Sales & Logistics;collect order data;collects;order data;collect;order;data
Sales & Logistics;send order confirmation;sends;order confirmation;send;order confirmation;
Sales & Logistics;deliver article;delivers;article;;article;deliver
Sales & Logistics;close order;closes;order;;close order;
Warehousing;check availability;checks;availability;check;;
Warehousing;take article;takes;article;take;article;
Accounting;check payment morale;checks;payment morale;check;payment morale;
Accounting;send invoice;sends;invoice;send;invoice;
Accounting;check payment;checks;payment;check;;
Accounting;check reminders;checks;reminders;check;reminders;
Accounting;send reminder;sends;reminder;send;reminder;
Accounting;engage a lawayer;engages;lawayer;;lawayer;engage
Accounting;reject order;rejects;order;;order;reject
Production;produce article;produces;article;;article;produce
help desk;check purpose of visit;checks;purpose of visit;check;purpose of visit;
help desk;inform the account manager;informs;account manager;;account manager;inform
account manager;create client account;creates;client account;create;client account;
account manager;create personal data;creates;personal data;create personal;;data
account manager;create savings account;creates;savings account;create;savings account;
account manager;check needs;checks;needs;check;;needs
Sales;confirm Order;confirms;Order;;Order;confirm
Sales;Create Order Denial;creates;Order Denial;;Order Denial;
Sales;Price Negotiation;;Price Negotiation;;Negotiation;
Sales;Send offer;sends;offer;offer;;
Sales;Order Negotiation;;Order Negotiation;;Negotiation;
Sales;check database;checks;database;check;;
Logistics;Check Availability in Stock;checks;Availability in Stock;Check;;Availability|Stock
Logistics;Pack articles;packs;articles;Pack;;
Logistics;Send articles;sends;articles;;articles;
Logistics;take out of stock;takes out;stock;take out;;stock
Finance Department;Generate Invoice;generates;Invoice;;;Generate Invoice
Finance Department;Check payment;checks;payment;Check;;
Finance Department;Send Payment Confirmation;sends;Payment Confirmation;;;Payment Confirmation
Finance Department;send new reminder;sends;new reminder;send;new reminder;
Finance Department;Send invoice;sends;invoice;;invoice;
Sales;check customers;checks;customers;check;customers;
Sales;check customers age;checks;customers age;check;age;customers
Sales;save customer data;saves;customer data;save;;customer data
Sales;check credit status;checks;credit status;check;credit status;
Sales;create customer account;creates;customer account;create;customer account;
Sales;do not create an account;creates;account;do not|create;account;
Sales;create a saving account;creates;account;create;saving account;
Sales;create a time desposit;creates;time;create;time desposit;
Sales;create a current account;creates;current account;create;current account;
Sales;check customer type;checks;customer type;check;customer type;
Sales;refuse order;refuses;order;;order;refuse
Sales;apply customer to database;applies;customer to database;apply;customer to database;
Sales;send offer;sends;offer;send offer;;
Sales;customer refueses offer;offers;customer refueses;offer;;customer refueses
Sales;send confirmation of payment;sends;confirmation of payment;send;confirmation;
Warehouse;check stock;checks;stock;check;;stock
Financing;check solvency;checks;solvency;check;solvency;
Financing;refuse order;refuses;order;;order;refuse
Financing;check payment;checks;payment;check;;
Financing;prepare invoice;prepares;invoice;;;prepare invoice
Logistics;deliver invoice;delivers;invoice;;;deliver invoice
Logistics;deliver goods;delivers;goods;;;deliver goods
Logistics;prepare order;prepares;order;;order;prepare
Logistics;deliver order;delivers;order;;order;deliver
Customer service;ask for customers needs;asks for;customers needs;ask for;needs;customers
Customer service;send to customer advisory;sends to;customer advisory;send to|customer;advisory;
Customer advisory;ask for kind of account;asks for;kind of account;ask for;kind of account;
Customer advisory;check age of customer;checks;age of customer;check;age of customer;
Customer advisory;ask for customer data;asks for;customer data;ask for;customer;data
Customer advisory;open account;opens;account;account;;
Customer advisory;advice other account type;advices;other account type;account;type;advice
Customer advisory;ask for further needs;asks for;further needs;ask for;needs;further
ABC Bank;Client enters bank;enters;Client|bank;;bank;Client enters
ABC Bank;current account;;current account;account;;
ABC Bank;age?;;age;age;?;
ABC Bank;Declinement the inquiry;declinements;Declinement the inquiry;;inquiry;Declinement
ABC Bank;close inquiry;closes;inquiry;;;inquiry
ABC Bank;save client data;saves;client data;save;client;
Accounting;start production;starts;production;start;;production
Accounting;take article;takes;article;take;article;
Accounting;deliver product;delivers;product;;product;deliver
Accounting;close order;closes;order;;close order;
Accounting;check number of reminders;checks;number of reminders;check;number of reminders;
Accounting;engage a lawyer;engages;lawyer;;lawyer;engage
Sales;reject order;rejects;order;;order;reject
Sales;collect order data;collects;order data;collect;order;data
Sales;send order confirmation;sends;order confirmation;send;order confirmation;
Sales;send invoice;sends;invoice;send;invoice;
Sales;check payment;checks;payment;check;;
Warehousing;check availability;checks;availability;check;;
Sales depatrtment;Check if customer already exists;checks;customer;Check if;exists;customer already
Sales depatrtment;Check credit status;checks;credit status;Check credit;status;
Sales depatrtment;Check customer requiremets;checks;customer requiremets;Check;;customer requiremets
Sales depatrtment;Create customer in database;creates;customer in database;;database;customer
Sales depatrtment;Deny customer;denies;customer;;;Deny customer
Sales depatrtment;Deny order;denies;order;;order;Deny
Sales depatrtment;Check availability;checks;availability;Check;availability;
Sales depatrtment;Generate order confirmation;generates;order confirmation;;order;Generate|confirmation
Sales depatrtment;Generate invoice;generates;invoice;;;Generate invoice
Sales depatrtment;Send invoice;sends;invoice;;invoice;
Sales depatrtment;Check payment;checks;payment;Check;;
Sales depatrtment;Check no. of reminders;checks;no. of reminders;Check|. of;reminders;
Sales depatrtment;Send reminder;sends;reminder;;reminder;
Sales depatrtment;Confirm payment;confirms;payment;;;Confirm
Warehouse;Pick articles from storage;picks;articles from storage;;storage;Pick articles
Warehouse;Pack articles;packs;articles;Pack;;
Warehouse;Send articles;sends;articles;;articles;
Sales;Check Customer Data;checks;Customer Data;Check Customer;;
Sales;Check customer requirements;checks;customer requirements;Check;;customer requirements
Sales;deny customer;denies;customer;;;deny customer
Sales;create customer;creates;customer;create;customer;
Sales;generate order confirmation;generates;order confirmation;;order;generate|confirmation
Accounting;check solvency;checks;solvency;check;solvency;
Accounting;generate Invoice;generates;Invoice;;;generate Invoice
Accounting;send Invoice;sends;Invoice;send;Invoice;
Accounting;check No. of reminders;checks;No. of reminders;check|. of;reminders;
Accounting;finish order;finishes;order;;order;finish
Dispositon;check availability;checks;availability;check;;
Logistics;pick order;picks;order;pick;order;
Logistics;pack articles;packs;articles;pack;;
Logistics;handover to express company;handovers to;express company;;express company;handover
Logistics;send shipping information;sends;shipping information;send;shipping information;
Sales;enter customer data;enters;customer data;enter;customer;
Warehousing;deliver product;delivers;product;;product;deliver
bank;contact client;contacts;client;contact;client;
bank;check client pers. data;checks;client pers. data;check;client;
bank;offer savings account;offers;savings account;offer;account;savings
bank;offer time desposits;offers;time desposits;offer;time desposits;
bank;offer current account;offers;current account;offer;current account;
bank;ask desired accounts;asks;desired accounts;ask;desired accounts;
bank;open selected accounts;selects;accounts;;selected accounts;
Finance;Check solvency;checks;solvency;Check;solvency;
Finance;accepting order;accepts;order;;order;accepting
Finance;Cancel the order;cancels;order;;order;Cancel
Finance;check the reminder;checks;reminder;check;reminder;
Finance;send reminder;sends;reminder;send;reminder;
Finance;go to court;goes to;court;go to;court;
Finance;finish the order;finishes;order;;order;finish
Sales;Save customer data;saves;customer data;;;customer data
Sales;Cancel the order;cancels;order;;order;Cancel
Sales;Check customer status;checks;customer status;Check;customer status;
Sales;Create order confirmation;creates;order confirmation;;order confirmation;
Sales;prepare invoice;prepares;invoice;;;prepare invoice
Sales;check for payment;checks for;payment;check for;;
Warehouse;Check stock;checks;stock;Check;;stock
Warehouse;production;;production;;;
Warehouse;get articels;gets;articels;get;articels;
Warehouse;deliver goods;delivers;goods;;;deliver goods
Logistic;take goods;takes;goods;take;goods;
restaurant;Ask for free table;asks for;free table;Ask for;free table;
restaurant;take a seat;takes;seat;take;seat;
restaurant;leave the restaurant;leaves;restaurant;leave;restaurant;
restaurant;look at the menu;looks at;menu;look at;menu;
restaurant;order a salad;orders;salad;;order a salad;
restaurant;order a tiramisu;orders;tiramisu;;order a tiramisu;
restaurant;order red wine;orders;red wine;order;red wine;
restaurant;eat;eats;;eat;;
restaurant;ask for bill;asks for;bill;ask for;bill;
restaurant;pay the bill;pays;bill;pay;bill;
Itlian Restaurant;Take a seat and ask for the menu;takes;seat|menu;Take|ask for;seat|menu;
Itlian Restaurant;Order a glass of red wine;orders;glass of red wine;;glass of red wine;
Itlian Restaurant;Order a salad;orders;salad;;salad;
Itlian Restaurant;Ask for kinds of desserts;asks for;kinds of desserts;Ask for;kinds of desserts;
Itlian Restaurant;Order a desert;orders;desert;;desert;
Itlian Restaurant;Do not order a desert;orders;desert;Do not;order a desert;
Itlian Restaurant;Ask for the bill;asks for;bill;Ask for;bill;
Itlian Restaurant;Pay the bill;pays;bill;Pay;bill;
Client;check desert menu;checks;desert menu;check;desert;
Client;take seat;takes;seat;take;seat;
Client;order salad;orders;salad;;order;salad
Client;order wine;orders;wine;order;wine;
Client;order tiramisu;orders;tiramisu;;order;tiramisu
Client;order no desert;orders;desert;;order no desert;
Client;have dinner;has;dinner;have;dinner;
Client;ask for bill;asks for;bill;ask for;bill;
Client;pay bill;pays;bill;pay;bill;
Client;get wine;gets;wine;get;wine;
Client;get dinner;gets;dinner;get;dinner;
Restaurant;Ask for free table;asks for;free table;Ask for;free table;
Restaurant;take a seat;takes;seat;take;seat;
Restaurant;leave restaurant;leaves;restaurant;leave;restaurant;
Restaurant;take a look at the menu;takes;look at the menu;take|look at;menu;
Restaurant;order red wine;orders;red wine;order;red wine;
Restaurant;order tiramisu;orders;tiramisu;;order;tiramisu
Restaurant;order salad;orders;salad;;order;salad
Restaurant;eat;eats;;eat;;
Restaurant;pay the bill;pays;bill;pay;bill;
Restaurant;leave;leaves;;leave;;
Manager;Check Alternative Arrangement;checks;Alternative Arrangement;Check;;Alternative
PayPal Client;Access PayPal Sign Up Page;;Access PayPal Sign Up Page;;Sign Up Page;PayPal
