Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
design and implement a webpage;design site;designs;site;;design site;
design and implement a webpage;develop site;develops;site;develops;site;
design and implement a webpage;prepare content;prepares;content;prepares;content;
design and implement a webpage;complete initial draft;completes;initial draft;completes;initial draft;
design and implement a webpage;marketing review;;marketing review;;;marketing review
design and implement a webpage;complete final version;;complete final version;;complete final version;
design and implement a webpage;building;;building;;building;
design and implement a webpage;review activity;;review activity;;review activity;
design and implement a webpage;approval;;approval;;approval;
Applicant;write letter;writes;letter;writes;letter;
Applicant;pay fee;pays;fee;pays;fee;
Charles;add information;adds;information;adds;information;
Charles;call applicant;calls;applicant;;applicant;
Charles;take letters to Miranda;takes;letters to Miranda;takes;letters;Miranda
Charles;add new member;adds;new member;adds;new member;
Charles;write fee in register;writes;fee in register;writes|registers;fee;
Charles;write letter to applicant;writes;letter to applicant;writes;letter to applicant;
Charles;write and send letters for fee;writes;letters for fee;writes|sends;letters for fee;
Charles;create and send cards;creates;cards;creates|sends;cards;
Miranda;decision about applicant;;decision about applicant;;decision about applicant;
Miranda;stamp and write date;stamps|writes;date;stamps|writes;date;
Miranda;give Charles the information;gives;Charles the information;gives;information;Charles
Miranda;calculate fee;calculates;fee;calculates;fee;
Miranda;give it to Charles;gives;Charles;gives;it;Charles
Costumer Service Representative;update details;updates;update details;;update details;
Costumer Service Representative;wait for receiving answer;waits for;receiving answer;waits for;receiving answer;
Administration;complete offer;completes;offer;;complete offer;
Support Officer;check dates;checks;dates;checks;dates;
Support Officer;suggest modifications;suggests;modifications;suggests;modifications;
Support Officer;update group calendars;updates;group calendars;updates;group calendars;
Support Officer;create meeting folders;creates;meeting folders;creates;meeting folders;
Support Officer;upload appropriate documents;uploads;appropriate documents;uploads;appropriate documents;
Coordination Unit;draft schedule;drafts;schedule;;draft schedule;
Coordination Unit;add to calender;adds to;calender;adds to;calender;
Coordination Unit;recheck dates;rechecks;dates;rechecks;dates;
Coordination Unit;look for conflicts;looks for;conflicts;looks for;conflicts;
Coordination Unit;send final schedule;sends;final schedule;sends;final schedule;
Coordination Unit;finalize dates;finalizes;dates;finalizes;dates;
Committee Members;check diaries;checks;diaries;checks;diaries;
Committee Members;report conflicts;reports;conflicts;;report conflicts;
Support Officer;advise members to read documents;advises;members to read documents;reads;members|documents;
Support Officer;produce minutes;produces;minutes;produces;minutes;
Support Officer;update records;updates;records;;update records;
Committee Members;hold meeting;holds;meeting;holds;meeting;
Coordination Unit;conduct a QA check;conducts;QA check;conducts;QA check;
Coordination Unit;send to members;sends to;members;sends to;members;
Order Management;Collect order;collects;order;Collects;order;
Order Management;Check Validity / Bonität;checks;Validity|Bonität;;Validity;Check|Bonität
Order Management;Cancellation of Order;;Cancellation of Order;;Cancellation of Order;
Order Management;Check Stock;checks;Stock;Checks;Stock;
Order Management;Confirmation of Order;;Confirmation of Order;;Confirmation of Order;
Stock;Remove from stock;removes from;stock;Removes from;stock;
Production;Produce;produces;;;;
Logistic;Shipping;;Shipping;;;
Controlling;Invoice;;Invoice;;Invoice;
Controlling;Check incoming payments;checks;incoming payments;Checks;incoming payments;
Dunning Process;Dunning letter;;Dunning letter;;letter;Dunning
SWIM User;Send User Credentials: Username, Password, Role (RBAC);sends;User Credentials|Username|Password|Role|RBAC;Sends;User Credentials|Username|Password|Role|RBAC;
SWIM User;Request Publication Service;;Request Publication Service;;Request Publication Service;
SWIM User;Request Subscription Service;;Request Subscription Service;Requests;Subscription Service;
SWIM User;Use Service;uses;Service;Uses;Service;
PEP;Grant Access to Requested Service;grants;Access to Requested Service;;Grant Access|Service;
Security Services;Validate Assertion;validates;Assertion;Validates;;
Customer;Review Suppliers;reviews;Suppliers;Reviews;Suppliers;
Customer;Provide More Information;provides;More Information;Provides;Information;
Customer;Review Sales Quote;reviews;Sales Quote;Reviews;Sales Quote;
Engineering;Analyze the RFQ;analyzes;RFQ;Analyzes;RFQ;
Finance;Add Overhead Costs;adds;Overhead Costs;Adds;Overhead Costs;
Finance;Produce Pricing Options;produces;Pricing Options;Produces;Pricing Options;
Sales Manager;Verify RFQ;verifies;RFQ;Verifies;RFQ;
Sales Manager;Review Pricing Options;reviews;Pricing Options;Reviews;Pricing Options;
Sales Manager;Create Sales Qoute;creates;Sales Qoute;Creates;;Sales Qoute
Supplier;Shipment Sent;sends;Shipment;;Shipment;
Purchasing;Consolidate Purchase Request;consolidates;Purchase Request;;Request;Consolidate Purchase
Purchasing;Select Suitable Supplier;selects;Suitable Supplier;Selects;Suitable Supplier;
Purchasing;Submit purchase order;submits;purchase order;Submits;purchase order;
Warehouse;Create Purchase Order;creates;Purchase Order;Creates;Purchase Order;
Warehouse;Receive and inspect materials;receives;materials;inspects;materials;
Accounting;verify the documents;verifies;documents;verifies;documents;
Accounting;Submit Payment;submits;Payment;Submits;Payment;
Customer;Send Inquiry;sends;Inquiry;Sends;Inquiry;
Customer;Fill out Application Form;fills out;Application Form;Fills out;Application Form;
Customer;Process the Documents;processes;Documents;Processes;Documents;
Mortgage Specialist;Inform Customer of Rejection;informs;Customer of Rejection;Informs;Customer of Rejection;
Mortgage Specialist;Achieve Details;achieves;Details;Achieves;Details;
Customer Service Rep;Send Mortgage Application Form;sends;Mortgage Application Form;Sends;Mortgage Application Form;
Customer Service Rep;Review Application Form;reviews;Application Form;Reviews;Application Form;
Customer Service Rep;Send a customer reminder;sends;customer reminder;Sends;customer reminder;
Customer Service Rep;Inform Customer of close transaction;informs;Customer of close transaction;Informs;Customer of close transaction;
Customer;Customer Accident;;Customer Accident;;Customer Accident;
Customer;Fill out Claim Form & Send to CSR;"fills out;sends to";"Claim Form;CSR";Fills out|Sends to;Claim Form|CSR;
Customer Service Rep;Gather Customer Insurance Information;gathers;Customer Insurance Information;Gathers;Customer Insurance Information;
Customer Service Rep;Review Customer Claim;reviews;Customer Claim;Reviews;Claim;Customer
Customer Service Rep;Request more information from customer;requests;more information from customer;Requests;information from customer;
Customer Service Rep;Confirm Reception to customer;confirms;Reception to customer;;Reception to customer;
Customer;reconfigure bike;reconfigures;bike;;;
FeelWheel;updates the online catalogue for parts produced by Fami;updates;online catalogue for parts produced by Fami;;online catalogue for parts;Fami
FeelWheel;checks which of the available bikes close to envisioned configuration;checks;available bikes vlose to envisioned configuration;;available bikes|configuration;
Customer;ask for an offer;asks for;offer;asks for;offer;
Customer;get new bike;gets;new bike;gets;new bike;
FeelWheel;calculate new price for bike;calculates;new price for bike;calculates;new price for bike;
FeelWheel;give new bike to customer;gives;new bike to customer;gives;new bike to customer;
Fami;Deliver new bike to Pit;delivers;new bike to Pit;Delivers|Pits;new bike;
Customer;Call the room service;calls;room service;Calls;;room service
Hotel;takes the order;takes;manager|order;;order;
Hotel;order to fetch wine and prepare any other alcoholic beverages;"orders to fetch;prepares";"wine;other alcoholic beverages";fetches|prepares;order|wine|other alcoholic beverages;
Costumer Services;Check audience;checks;audience;;audience;
Costumer Services;Check solvency;checks;solvency;Checks;solvency;
Costumer Services;integrate into database;integrates into;database;integrates into;database;
Costumer Services;Check Costumer;checks;Costumer;Checks;Costumer;
Costumer Services;cancel order;cancels;order;cancels;order;
Sales & Logistics;Check Stock;checks;Stock;Checks;Stock;
Sales & Logistics;Send goods;sends;goods;Sends;goods;
Accountig Office;Send invoice;sends;invoice;Sends;invoice;
Accountig Office;Check payment;checks;payment;;Check payment;
Accountig Office;close order;closes;order;;close order;
Accountig Office;Check number of reminders;checks;number of reminders;Checks;number of reminders;
Accountig Office;Send reminder;sends;reminder;Sends;reminder;
Accountig Office;contact lawyer;contacts;lawyer;contacts;lawyer;
Manufactoring;Produce goods;produces;goods;Produces;goods;
Logistics;Prepare Goods;prepares;Goods;Prepares;Goods;
Logistics;Pack Goods;packs;Goods;Packs;Goods;
Logistics;Deliver Goods;delivers;Goods;Delivers;Goods;
Finance;Send invoice;sends;invoice;Sends;invoice;
Finance;Check incoming payment;checks;incoming payment;Checks;incoming payment;
Finance;Finish the order;finishes;order;Finishes;order;
Finance;Check number of reminders;checks;number of reminders;Checks;number of reminders;
Finance;Send reminder;sends;reminder;Sends;reminder;
Finance;Start Dunning Process (write of);starts;Dunning Process;Starts;Dunning Process|write;
Sales;Check Customer Type;checks;Customer Type;Checks;Customer Type;
Sales;Check solvency;checks;solvency;Checks;solvency;
Sales;Check type of ordered goods;checks;type of|goods;Checks;type|goods;
Sales;Send order status information;sends;order status information;Sends;order status information;
Sales;Check Stock Inventory;checks;Stock Inventory;Checks;Stock Inventory;
Sales Department;check customer data;checks;customer data;checks;customer data;
Sales Department;choose customer data;chooses;customer data;chooses;customer data;
Sales Department;check kind of customer;checks;kind of customer;checks;kind of customer;
Sales Department;check solvency of customer;checks;solvency of customer;checks;solvency of customer;
Sales Department;offer prepayment;offers;prepayment;;offer prepayment;
Sales Department;check inventory;checks;inventory;checks;inventory;
Logistics Department;pack goods;packs;goods;packs;goods;
Logistics Department;check payment agreement;checks;payment agreement;;;check payment agreement
Logistics Department;deliver goods;delivers;goods;delivers;goods;
Financial Department;check delivery status;checks;delivery status;checks;delivery status;
Financial Department;monitor in-payment;monitors in;payment;monitors in;payment;
Financial Department;close order;closes;order;;close order;
Financial Accounting;Send invoice;sends;invoice;Sends;invoice;
Financial Accounting;Check Payment;checks;Payment;;Check Payment;
Financial Accounting;Close Order;closes;Order;;Close Order;
Financial Accounting;Check number of reminders;checks;number of reminders;Checks;number of reminders;
Financial Accounting;Start dunning process;starts;dunning process;Starts;dunning process;
Financial Accounting;Send reminder;sends;reminder;Sends;reminder;
Sales;Check Costumer;checks;Costumer;Checks;Costumer;
Sales;Check if Costumer is a wholesaler;checks;Costumer|wholesaler;Checks if;Costumer|wholesaler;
Sales;Save Data;saves;Data;Saves;Data;
Sales;Cancel Order;cancels;Order;Cancels;Order;
Production;Produce goods;produces;goods;Produces;goods;
Logistic;Send goods;sends;goods;Sends;goods;
Warehouse;Check Stock;checks;Stock;Checks;Stock;
Service Center;Welcome the customer and ask for his wants;"welcomes;asks for";customer|wants;asks for;customer|wants;
Service Center;Send him to the advisery service;sends;advisery service;Sends;him;advisery service
Advisery Service;Welcome the customer and ask what type of account he wants;welcomes;customer|type of account;asks;customer|type of account he;
Advisery Service;Open Saving Account;saves;Account;;;Open Saving Account
Advisery Service;Ask if he wants something else;asks;if he wants something else;Asks if;he|something;
Advisery Service;Ask for his Age;asks for;Age;Asks for;Age;
Advisery Service;Open Time Deposit;opens;Time Deposit;;Open Time Deposit;
Advisery Service;Tell him that he is too young and ask if he wants another type;tells;type;Tells|asks if;him that he|he|type;
Advisery Service;Open Credit;opens;Credit;;;Open Credit
Advisery Service;Tell him that he is tot young and ask if he wants another type;tells;type;Tells|asks if;him that he|he|type;
Advisery Service;Thank him and bring him back to the foyer;thanks;foyer;brings;him|him|foyer;
Production;Production;;Production;;Production;
Sales;Check Customer's Availabilities;checks;Customer's Availabilities;Checks;Customer's Availabilities;
Sales;Enroll Customer;enrolls;Customer;;;
Sales;Check Stock;checks;Stock;Checks;Stock;
Sales;Send Invoice;sends;Invoice;Sends;Invoice;
Sales;Prepare Shipment;prepares;Shipment;Prepares;Shipment;
Sales;Packing Products;packs;Products;;Packing Products;
Sales;Reject;rejects;;;;
Finance;Check Credit;checks;Credit;Checks;Credit;
Finance;Check Payment;checks;Payment;;Check Payment;
Finance;Reject;rejects;;;;
Customer Management;check customer;checks;customer;;customer;
Customer Management;check customer status;checks;customer status;checks;customer status;
Customer Management;enter customer data;enters;customer data;enters;customer data;
Customer Management;reject order;rejects;order;rejects;order;
Customer Management;check credit bureau entries;checks;credit bureau entries;checks;credit bureau entries;
Sales & Logistics;collect order data;collects;order data;collects;order data;
Sales & Logistics;send order confirmation;sends;order confirmation;sends;order confirmation;
Sales & Logistics;deliver article;delivers;article;delivers;article;
Sales & Logistics;close order;closes;order;;close order;
Warehousing;check availability;checks;availability;checks;availability;
Warehousing;take article;takes;article;takes;article;
Accounting;check payment morale;checks;payment morale;checks;payment morale;
Accounting;send invoice;sends;invoice;sends;invoice;
Accounting;check payment;checks;payment;;check payment;
Accounting;check reminders;checks;reminders;;check reminders;
Accounting;send reminder;sends;reminder;sends;reminder;
Accounting;engage a lawayer;engages;lawayer;engages;lawayer;
Accounting;reject order;rejects;order;rejects;order;
Production;produce article;produces;article;;article;
help desk;check purpose of visit;checks;purpose of visit;;check purpose of visit;
help desk;inform the account manager;informs;account manager;informs;account manager;
account manager;create client account;creates;client account;creates;client account;
account manager;create personal data;creates;personal data;;personal data;
account manager;create savings account;creates;savings account;creates;;savings account
account manager;check needs;checks;needs;;;
Sales;confirm Order;confirms;Order;confirms;Order;
Sales;Create Order Denial;creates;Order Denial;Creates;Order Denial;
Sales;Price Negotiation;;Price Negotiation;;Price Negotiation;
Sales;Send offer;sends;offer;;offer;
Sales;Order Negotiation;;Order Negotiation;;Order Negotiation;
Sales;check database;checks;database;;check database;
Logistics;Check Availability in Stock;checks;Availability in Stock;Checks;Availability in Stock;
Logistics;Pack articles;packs;articles;;articles;
Logistics;Send articles;sends;articles;Sends;articles;
Logistics;take out of stock;takes out;stock;takes out;stock;
Finance Department;Generate Invoice;generates;Invoice;Generates;Invoice;
Finance Department;Check payment;checks;payment;;Check payment;
Finance Department;Send Payment Confirmation;sends;Payment Confirmation;Sends;Payment Confirmation;
Finance Department;send new reminder;sends;new reminder;sends;new reminder;
Finance Department;Send invoice;sends;invoice;Sends;invoice;
Sales;check customers;checks;customers;checks;customers;
Sales;check customers age;checks;customers age;checks;customers age;
Sales;save customer data;saves;customer data;saves;customer data;
Sales;check credit status;checks;credit status;checks;credit status;
Sales;create customer account;creates;customer account;creates;customer account;
Sales;do not create an account;creates;account;does not|creates;account;
Sales;create a saving account;creates;account;creates;saving account;
Sales;create a time desposit;creates;time;;;
Sales;create a current account;creates;current account;creates;current account;
Sales;check customer type;checks;customer type;checks;customer type;
Sales;refuse order;refuses;order;;order;
Sales;apply customer to database;applies;customer to database;applies;customer to database;
Sales;send offer;sends;offer;;offer;
Sales;customer refueses offer;offers;customer refueses;;;
Sales;send confirmation of payment;sends;confirmation of payment;sends;confirmation of payment;
Warehouse;check stock;checks;stock;checks;stock;
Financing;check solvency;checks;solvency;checks;solvency;
Financing;refuse order;refuses;order;;order;
Financing;check payment;checks;payment;;check payment;
Financing;prepare invoice;prepares;invoice;prepares;invoice;
Logistics;deliver invoice;delivers;invoice;delivers;invoice;
Logistics;deliver goods;delivers;goods;delivers;goods;
Logistics;prepare order;prepares;order;prepares;order;
Logistics;deliver order;delivers;order;delivers;order;
Customer service;ask for customers needs;asks for;customers needs;asks for;customers needs;
Customer service;send to customer advisory;sends to;customer advisory;sends to;customer advisory;
Customer advisory;ask for kind of account;asks for;kind of account;asks for;kind of account;
Customer advisory;check age of customer;checks;age of customer;checks;age of customer;
Customer advisory;ask for customer data;asks for;customer data;asks for;customer data;
Customer advisory;open account;opens;account;;;open account
Customer advisory;advice other account type;advices;other account type;;advice other account type;
Customer advisory;ask for further needs;asks for;further needs;asks for;further needs;
ABC Bank;Client enters bank;enters;Client|bank;;Client|bank;
ABC Bank;current account;;current account;;current account;
ABC Bank;age?;;age;;age;
ABC Bank;Declinement the inquiry;declinements;Declinement the inquiry;;;
ABC Bank;close inquiry;closes;inquiry;;inquiry;
ABC Bank;save client data;saves;client data;saves;client data;
Accounting;start production;starts;production;starts;production;
Accounting;take article;takes;article;takes;article;
Accounting;deliver product;delivers;product;delivers;product;
Accounting;close order;closes;order;;close order;
Accounting;check number of reminders;checks;number of reminders;checks;number of reminders;
Accounting;engage a lawyer;engages;lawyer;engages;lawyer;
Sales;reject order;rejects;order;rejects;order;
Sales;collect order data;collects;order data;collects;order data;
Sales;send order confirmation;sends;order confirmation;sends;order confirmation;
Sales;send invoice;sends;invoice;sends;invoice;
Sales;check payment;checks;payment;;check payment;
Warehousing;check availability;checks;availability;checks;availability;
Sales depatrtment;Check if customer already exists;checks;customer;Checks if;customer;
Sales depatrtment;Check credit status;checks;credit status;Checks;credit status;
Sales depatrtment;Check customer requiremets;checks;customer requiremets;Checks;customer requiremets;
Sales depatrtment;Create customer in database;creates;customer in database;Creates;customer in database;
Sales depatrtment;Deny customer;denies;customer;Denies;customer;
Sales depatrtment;Deny order;denies;order;;order;
Sales depatrtment;Check availability;checks;availability;Checks;availability;
Sales depatrtment;Generate order confirmation;generates;order confirmation;Generates;order confirmation;
Sales depatrtment;Generate invoice;generates;invoice;Generates;invoice;
Sales depatrtment;Send invoice;sends;invoice;Sends;invoice;
Sales depatrtment;Check payment;checks;payment;;Check payment;
Sales depatrtment;Check no. of reminders;checks;no. of reminders;;Check no . of reminders;
Sales depatrtment;Send reminder;sends;reminder;Sends;reminder;
Sales depatrtment;Confirm payment;confirms;payment;Confirms;payment;
Warehouse;Pick articles from storage;picks;articles from storage;Picks;articles from storage;
Warehouse;Pack articles;packs;articles;;articles;
Warehouse;Send articles;sends;articles;Sends;articles;
Sales;Check Customer Data;checks;Customer Data;Checks;Customer Data;
Sales;Check customer requirements;checks;customer requirements;Checks;customer requirements;
Sales;deny customer;denies;customer;denies;customer;
Sales;create customer;creates;customer;creates;customer;
Sales;generate order confirmation;generates;order confirmation;generates;order confirmation;
Accounting;check solvency;checks;solvency;checks;solvency;
Accounting;generate Invoice;generates;Invoice;generates;Invoice;
Accounting;send Invoice;sends;Invoice;sends;Invoice;
Accounting;check No. of reminders;checks;No. of reminders;;check No . of reminders;
Accounting;finish order;finishes;order;;finish order;
Dispositon;check availability;checks;availability;checks;availability;
Logistics;pick order;picks;order;;order;
Logistics;pack articles;packs;articles;;articles;
Logistics;handover to express company;handovers to;express company;;handover;express company
Logistics;send shipping information;sends;shipping information;sends;shipping information;
Sales;enter customer data;enters;customer data;enters;customer data;
Warehousing;deliver product;delivers;product;delivers;product;
bank;contact client;contacts;client;;client;
bank;check client pers. data;checks;client pers. data;checks;client pers|data;
bank;offer savings account;offers;savings account;;;offer savings account
bank;offer time desposits;offers;time desposits;;;
bank;offer current account;offers;current account;offers;current account;
bank;ask desired accounts;asks;desired accounts;asks;accounts;
bank;open selected accounts;selects;accounts;opens;accounts;
Finance;Check solvency;checks;solvency;Checks;solvency;
Finance;accepting order;accepts;order;;accepting order;
Finance;Cancel the order;cancels;order;Cancels;order;
Finance;check the reminder;checks;reminder;checks;reminder;
Finance;send reminder;sends;reminder;sends;reminder;
Finance;go to court;goes to;court;goes to;court;
Finance;finish the order;finishes;order;finishes;order;
Sales;Save customer data;saves;customer data;Saves;customer data;
Sales;Cancel the order;cancels;order;Cancels;order;
Sales;Check customer status;checks;customer status;Checks;customer status;
Sales;Create order confirmation;creates;order confirmation;Creates;order confirmation;
Sales;prepare invoice;prepares;invoice;prepares;invoice;
Sales;check for payment;checks for;payment;;check for payment;
Warehouse;Check stock;checks;stock;Checks;stock;
Warehouse;production;;production;;production;
Warehouse;get articels;gets;articels;;;
Warehouse;deliver goods;delivers;goods;delivers;goods;
Logistic;take goods;takes;goods;takes;goods;
restaurant;Ask for free table;asks for;free table;Asks for;free table;
restaurant;take a seat;takes;seat;takes;seat;
restaurant;leave the restaurant;leaves;restaurant;leaves;restaurant;
restaurant;look at the menu;looks at;menu;looks at;menu;
restaurant;order a salad;orders;salad;orders;salad;
restaurant;order a tiramisu;orders;tiramisu;orders;tiramisu;
restaurant;order red wine;orders;red wine;orders;red wine;
restaurant;eat;eats;;;;
restaurant;ask for bill;asks for;bill;asks for;;bill
restaurant;pay the bill;pays;bill;pays;bill;
Itlian Restaurant;Take a seat and ask for the menu;takes;seat|menu;Takes|asks for;seat|menu;
Itlian Restaurant;Order a glass of red wine;orders;glass of red wine;Orders;glass of red wine;
Itlian Restaurant;Order a salad;orders;salad;Orders;salad;
Itlian Restaurant;Ask for kinds of desserts;asks for;kinds of desserts;Asks for;kinds of desserts;
Itlian Restaurant;Order a desert;orders;desert;Orders;desert;
Itlian Restaurant;Do not order a desert;orders;desert;Dos not|orders;desert;
Itlian Restaurant;Ask for the bill;asks for;bill;Asks for;bill;
Itlian Restaurant;Pay the bill;pays;bill;Pays;bill;
Client;check desert menu;checks;desert menu;checks;desert menu;
Client;take seat;takes;seat;takes;seat;
Client;order salad;orders;salad;orders;salad;
Client;order wine;orders;wine;orders;wine;
Client;order tiramisu;orders;tiramisu;;;
Client;order no desert;orders;desert;;order no desert;
Client;have dinner;has;dinner;has;dinner;
Client;ask for bill;asks for;bill;asks for;;bill
Client;pay bill;pays;bill;pays;bill;
Client;get wine;gets;wine;gets;wine;
Client;get dinner;gets;dinner;gets;dinner;
Restaurant;Ask for free table;asks for;free table;Asks for;free table;
Restaurant;take a seat;takes;seat;takes;seat;
Restaurant;leave restaurant;leaves;restaurant;leaves;;restaurant
Restaurant;take a look at the menu;takes;look at the menu;takes;look at the menu;
Restaurant;order red wine;orders;red wine;orders;red wine;
Restaurant;order tiramisu;orders;tiramisu;;;
Restaurant;order salad;orders;salad;orders;salad;
Restaurant;eat;eats;;;;
Restaurant;pay the bill;pays;bill;pays;bill;
Restaurant;leave;leaves;;;;
Manager;Check Alternative Arrangement;checks;Alternative Arrangement;Checks;Alternative Arrangement;
PayPal Client;Access PayPal Sign Up Page;;Access PayPal Sign Up Page;Signs Up;Page;PayPal
