Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Traveller;Reserve Ticket;reserves;Ticket;;Reserve Ticket;
;Receive Order;receives;Order;Receive;Order;
;Verify Seats;verifies;Seats;;Verify Seats;
;Change Itinerary;changes;Itinerary;Change;Itinerary;
;Cancel Itinerary;cancels;Itinerary;Cancel;Itinerary;
Sales;Authorize Payment;authorizes;Payment;;Authorize Payment;
Distribution;Pack Goods;packs;Goods;;Pack Goods;
Distribution;Ship Goods;ships;Goods;;Ship Goods;
Tour Company;Check Tour Availability;checks;Availability;Check;Tour Availability;
Tour Company;Register Customer;registers;Customer;;Register Customer;
Tour Company;Print Invoice;prints;Invoice;;Print Invoice;
design and implement a webpage;informational meeting;;informational meeting;;informational meeting;
design and implement a webpage;storyboard meeting;;storyboard meeting;;storyboard meeting;
design and implement a webpage;design site;designs;site;;design site;
design and implement a webpage;develop site;develops;site;develop;site;
design and implement a webpage;prepare content;prepares;content;prepare;content;
design and implement a webpage;complete initial draft;completes;initial draft;;complete initial draft;
design and implement a webpage;marketing review;;marketing review;;marketing review;
design and implement a webpage;complete final version;;complete final version;complete;final version;
design and implement a webpage;building;;building;;building;
design and implement a webpage;review activity;;review activity;;review activity;
design and implement a webpage;approval;;approval;;approval;
Applicant;write letter;writes;letter;write;letter;
Applicant;pay fee;pays;fee;pay;fee;
Charles;add information;adds;information;add;information;
Charles;call applicant;calls;applicant;call;applicant;
Charles;take letters to Miranda;takes;letters to Miranda;take;letters to Miranda;
Charles;add new member;adds;new member;add;new member;
Charles;write fee in register;writes;fee in register;write;fee in register;
Charles;write letter to applicant;writes;letter to applicant;write;letter to applicant;
Charles;write and send letters for fee;writes;letters for fee;write|send;letters for fee;
Charles;create and send cards;creates;cards;create|send;cards;
Miranda;decision about applicant;;decision about applicant;;decision about applicant;
Miranda;stamp and write date;stamps|writes;date;write;stamp|date;
Miranda;give Charles the information;gives;Charles the information;give;Charles the information;
Miranda;calculate fee;calculates;fee;;calculate fee;
Miranda;give it to Charles;gives;Charles;give;Charles;
Costumer Service Representative;update details;updates;update details;;update details;
Costumer Service Representative;wait for receiving answer;waits for;receiving answer;wait for|receiving;answer;
Administration;complete offer;completes;offer;;complete offer;
Support Officer;check dates;checks;dates;;check dates;
Support Officer;suggest modifications;suggests;modifications;suggest;modifications;
Support Officer;update group calendars;updates;group calendars;;update group calendars;
Support Officer;create meeting folders;creates;meeting folders;create;meeting folders;
Support Officer;upload appropriate documents;uploads;appropriate documents;upload;appropriate documents;
Coordination Unit;draft schedule;drafts;schedule;;draft schedule;
Coordination Unit;add to calender;adds to;calender;add|calender;;
Coordination Unit;recheck dates;rechecks;dates;;recheck dates;
Coordination Unit;look for conflicts;looks for;conflicts;look for;conflicts;
Coordination Unit;send final schedule;sends;final schedule;send;final schedule;
Coordination Unit;finalize dates;finalizes;dates;;finalize dates;
Committee Members;check diaries;checks;diaries;;check diaries;
Committee Members;report conflicts;reports;conflicts;;report conflicts;
Support Officer;advise members to read documents;advises;members to read documents;read;advise members to|documents;
Support Officer;produce minutes;produces;minutes;;produce minutes;
Support Officer;update records;updates;records;;update records;
Committee Members;hold meeting;holds;meeting;hold;meeting;
Coordination Unit;conduct a QA check;conducts;QA check;conduct;QA check;
Coordination Unit;send to members;sends to;members;send to;members;
Order Management;Collect order;collects;order;Collect;order;
Order Management;Check Validity / Bonität;checks;Validity|Bonität;Check;Validity|Bonität;
Order Management;Cancellation of Order;;Cancellation of Order;;Cancellation of Order;
Order Management;Check Stock;checks;Stock;Check;Stock;
Order Management;Confirmation of Order;;Confirmation of Order;;Confirmation of Order;
Stock;Remove from stock;removes from;stock;Remove from;stock;
Production;Produce;produces;;Produce;;
Logistic;Shipping;;Shipping;;Shipping;
Controlling;Invoice;;Invoice;;Invoice;
Controlling;Check incoming payments;checks;incoming payments;Check;incoming payments;
Dunning Process;Dunning letter;;Dunning letter;;Dunning letter;
SWIM User;Send User Credentials: Username, Password, Role (RBAC);sends;User Credentials|Username|Password|Role|RBAC;Send;User Credentials|Username|Password|Role|RBAC;
SWIM User;Request Publication Service;;Request Publication Service;;Request Publication Service;
SWIM User;Request Subscription Service;;Request Subscription Service;;Request Subscription Service;
SWIM User;Use Service;uses;Service;Use;Service;
PEP;Grant Access to Requested Service;grants;Access to Requested Service;;Grant Access to Requested Service;
Security Services;Validate Assertion;validates;Assertion;Validate;Assertion;
Customer;Review Suppliers;reviews;Suppliers;;Review Suppliers;
Customer;Provide More Information;provides;More Information;Provide;More Information;
Customer;Review Sales Quote;reviews;Sales Quote;;Review Sales Quote;
Engineering;Analyze the RFQ;analyzes;RFQ;Analyze;RFQ;
Finance;Add Overhead Costs;adds;Overhead Costs;Add;Overhead Costs;
Finance;Produce Pricing Options;produces;Pricing Options;Produce;Pricing Options;
Sales Manager;Verify RFQ;verifies;RFQ;Verify;RFQ;
Sales Manager;Review Pricing Options;reviews;Pricing Options;;Review Pricing Options;
Sales Manager;Create Sales Qoute;creates;Sales Qoute;Create;Sales Qoute;
Supplier;Shipment Sent;sends;Shipment;Sent;Shipment;
Purchasing;Consolidate Purchase Request;consolidates;Purchase Request;Consolidate;Purchase Request;
Purchasing;Select Suitable Supplier;selects;Suitable Supplier;;Select Suitable Supplier;
Purchasing;Submit purchase order;submits;purchase order;Submit;purchase order;
Warehouse;Create Purchase Order;creates;Purchase Order;Create;Purchase Order;
Warehouse;Receive and inspect materials;receives;materials;Receive|inspect;materials;
Accounting;verify the documents;verifies;documents;verify;documents;
Accounting;Submit Payment;submits;Payment;Submit;Payment;
Customer;Send Inquiry;sends;Inquiry;Send;Inquiry;
Customer;Fill out Application Form;fills out;Application Form;Fill out;Application Form;
Customer;Process the Documents;processes;Documents;Process;Documents;
Mortgage Specialist;Inform Customer of Rejection;informs;Customer of Rejection;;Inform Customer of Rejection;
Mortgage Specialist;Achieve Details;achieves;Details;Achieve;Details;
Customer Service Rep;Send Mortgage Application Form;sends;Mortgage Application Form;Send;Mortgage Application Form;
Customer Service Rep;Review Application Form;reviews;Application Form;;Review Application Form;
Customer Service Rep;Send a customer reminder;sends;customer reminder;Send;customer reminder;
Customer Service Rep;Inform Customer of close transaction;informs;Customer of close transaction;Inform;Customer of close transaction;
Customer;Customer Accident;;Customer Accident;;Customer Accident;
Customer;Fill out Claim Form & Send to CSR;"fills out;sends to";"Claim Form;CSR";Fill out|Send to;Claim Form|CSR;
Customer Service Rep;Gather Customer Insurance Information;gathers;Customer Insurance Information;Gather;Customer Insurance Information;
Customer Service Rep;Review Customer Claim;reviews;Customer Claim;;Review Customer Claim;
Customer Service Rep;Request more information from customer;requests;more information from customer;Request;more information from customer;
Customer Service Rep;Confirm Reception to customer;confirms;Reception to customer;Confirm;Reception to customer;
Customer;reconfigure bike;reconfigures;bike;;reconfigure bike;
FeelWheel;updates the online catalogue for parts produced by Fami;updates;online catalogue for parts produced by Fami;updates|produced by;online catalogue for parts|Fami;
FeelWheel;checks which of the available bikes close to envisioned configuration;checks;available bikes vlose to envisioned configuration;envisioned;checks|available bikes|configuration;
Customer;ask for an offer;asks for;offer;ask for;offer;
Customer;get new bike;gets;new bike;;new bike;
FeelWheel;calculate new price for bike;calculates;new price for bike;calculate;new price for bike;
FeelWheel;give new bike to customer;gives;new bike to customer;give;new bike to customer;
Fami;Deliver new bike to Pit;delivers;new bike to Pit;Deliver;new bike to Pit;
Customer;Call the room service;calls;room service;Call;room service;
Hotel;takes the order;takes;manager|order;takes;order;
Hotel;order to fetch wine and prepare any other alcoholic beverages;"orders to fetch;prepares";"wine;other alcoholic beverages";fetch|prepare;order to|wine|other alcoholic beverages;
Costumer Services;Check audience;checks;audience;Check;audience;
Costumer Services;Check solvency;checks;solvency;Check;solvency;
Costumer Services;integrate into database;integrates into;database;integrate into;database;
Costumer Services;Check Costumer;checks;Costumer;Check;Costumer;
Costumer Services;cancel order;cancels;order;cancel;order;
Sales & Logistics;Check Stock;checks;Stock;Check;Stock;
Sales & Logistics;Send goods;sends;goods;Send;goods;
Accountig Office;Send invoice;sends;invoice;Send;invoice;
Accountig Office;Check payment;checks;payment;Check;payment;
Accountig Office;close order;closes;order;;close order;
Accountig Office;Check number of reminders;checks;number of reminders;Check;number of reminders;
Accountig Office;Send reminder;sends;reminder;Send;reminder;
Accountig Office;contact lawyer;contacts;lawyer;;contact lawyer;
Manufactoring;Produce goods;produces;goods;;Produce goods;
Logistics;Prepare Goods;prepares;Goods;;Prepare Goods;
Logistics;Pack Goods;packs;Goods;;Pack Goods;
Logistics;Deliver Goods;delivers;Goods;Deliver;Goods;
Finance;Send invoice;sends;invoice;Send;invoice;
Finance;Check incoming payment;checks;incoming payment;Check;incoming payment;
Finance;Finish the order;finishes;order;Finish;order;
Finance;Check number of reminders;checks;number of reminders;Check;number of reminders;
Finance;Send reminder;sends;reminder;Send;reminder;
Finance;Start Dunning Process (write of);starts;Dunning Process;Start Dunning|write of;Process;
Sales;Check Customer Type;checks;Customer Type;Check;Customer Type;
Sales;Check solvency;checks;solvency;Check;solvency;
Sales;Check type of ordered goods;checks;type of|goods;Check|ordered;type|goods;
Sales;Send order status information;sends;order status information;Send;order status information;
Sales;Check Stock Inventory;checks;Stock Inventory;Check;Stock Inventory;
Sales Department;check customer data;checks;customer data;check;customer data;
Sales Department;choose customer data;chooses;customer data;choose;customer data;
Sales Department;check kind of customer;checks;kind of customer;check;kind of customer;
Sales Department;check solvency of customer;checks;solvency of customer;check;solvency of customer;
Sales Department;offer prepayment;offers;prepayment;offer;prepayment;
Sales Department;check inventory;checks;inventory;check;inventory;
Logistics Department;pack goods;packs;goods;;pack goods;
Logistics Department;check payment agreement;checks;payment agreement;check;payment agreement;
Logistics Department;deliver goods;delivers;goods;deliver;goods;
Financial Department;check delivery status;checks;delivery status;check;delivery status;
Financial Department;monitor in-payment;monitors in;payment;monitor in;payment;
Financial Department;close order;closes;order;;close order;
Financial Accounting;Send invoice;sends;invoice;Send;invoice;
Financial Accounting;Check Payment;checks;Payment;Check;Payment;
Financial Accounting;Close Order;closes;Order;;Close Order;
Financial Accounting;Check number of reminders;checks;number of reminders;Check;number of reminders;
Financial Accounting;Start dunning process;starts;dunning process;Start dunning;process;
Financial Accounting;Send reminder;sends;reminder;Send;reminder;
Sales;Check Costumer;checks;Costumer;Check;Costumer;
Sales;Check if Costumer is a wholesaler;checks;Costumer|wholesaler;Check;Costumer|wholesaler;
Sales;Save Data;saves;Data;;Save Data;
Sales;Cancel Order;cancels;Order;Cancel;Order;
Production;Produce goods;produces;goods;;Produce goods;
Logistic;Send goods;sends;goods;Send;goods;
Warehouse;Check Stock;checks;Stock;Check;Stock;
Service Center;Welcome the customer and ask for his wants;"welcomes;asks for";customer|wants;Welcome|ask for;customer|wants;
Service Center;Send him to the advisery service;sends;advisery service;Send;advisery service;
Advisery Service;Welcome the customer and ask what type of account he wants;welcomes;customer|type of account;Welcome|ask|wants;customer|type of account;
Advisery Service;Open Saving Account;saves;Account;Open;Saving Account;
Advisery Service;Ask if he wants something else;asks;if he wants something else;Ask|wants;;
Advisery Service;Ask for his Age;asks for;Age;Ask for;Age;
Advisery Service;Open Time Deposit;opens;Time Deposit;;Open Time Deposit;
Advisery Service;Tell him that he is too young and ask if he wants another type;tells;type;Tell|ask|wants;type;
Advisery Service;Open Credit;opens;Credit;;Open Credit;
Advisery Service;Tell him that he is tot young and ask if he wants another type;tells;type;Tell|tot|ask|wants;young|type;
Advisery Service;Thank him and bring him back to the foyer;thanks;foyer;Thank|bring;foyer;
Production;Production;;Production;;Production;
Sales;Check Customer's Availabilities;checks;Customer's Availabilities;Check;Customer's Availabilities;
Sales;Enroll Customer;enrolls;Customer;;Enroll Customer;
Sales;Check Stock;checks;Stock;Check;Stock;
Sales;Send Invoice;sends;Invoice;Send;Invoice;
Sales;Prepare Shipment;prepares;Shipment;Prepare;Shipment;
Sales;Packing Products;packs;Products;Packing;Products;
Sales;Reject;rejects;;;Reject;
Finance;Check Credit;checks;Credit;Check;Credit;
Finance;Check Payment;checks;Payment;Check;Payment;
Finance;Reject;rejects;;;Reject;
Customer Management;check customer;checks;customer;check;customer;
Customer Management;check customer status;checks;customer status;check;customer status;
Customer Management;enter customer data;enters;customer data;enter;customer data;
Customer Management;reject order;rejects;order;reject;order;
Customer Management;check credit bureau entries;checks;credit bureau entries;check;credit bureau entries;
Sales & Logistics;collect order data;collects;order data;collect;order data;
Sales & Logistics;send order confirmation;sends;order confirmation;send;order confirmation;
Sales & Logistics;deliver article;delivers;article;deliver;article;
Sales & Logistics;close order;closes;order;;close order;
Warehousing;check availability;checks;availability;check;availability;
Warehousing;take article;takes;article;take;article;
Accounting;check payment morale;checks;payment morale;check;payment morale;
Accounting;send invoice;sends;invoice;send;invoice;
Accounting;check payment;checks;payment;check;payment;
Accounting;check reminders;checks;reminders;check;reminders;
Accounting;send reminder;sends;reminder;send;reminder;
Accounting;engage a lawayer;engages;lawayer;engage;lawayer;
Accounting;reject order;rejects;order;reject;order;
Production;produce article;produces;article;;produce article;
help desk;check purpose of visit;checks;purpose of visit;check;purpose of visit;
help desk;inform the account manager;informs;account manager;inform;account manager;
account manager;create client account;creates;client account;create;client account;
account manager;create personal data;creates;personal data;create;personal data;
account manager;create savings account;creates;savings account;create;savings account;
account manager;check needs;checks;needs;;check needs;
Sales;confirm Order;confirms;Order;confirm;Order;
Sales;Create Order Denial;creates;Order Denial;Create;Order Denial;
Sales;Price Negotiation;;Price Negotiation;;Price Negotiation;
Sales;Send offer;sends;offer;Send;offer;
Sales;Order Negotiation;;Order Negotiation;;Order Negotiation;
Sales;check database;checks;database;check;database;
Logistics;Check Availability in Stock;checks;Availability in Stock;Check;Availability in Stock;
Logistics;Pack articles;packs;articles;;Pack articles;
Logistics;Send articles;sends;articles;Send;articles;
Logistics;take out of stock;takes out;stock;take;stock;
Finance Department;Generate Invoice;generates;Invoice;Generate;Invoice;
Finance Department;Check payment;checks;payment;Check;payment;
Finance Department;Send Payment Confirmation;sends;Payment Confirmation;Send;Payment Confirmation;
Finance Department;send new reminder;sends;new reminder;send;new reminder;
Finance Department;Send invoice;sends;invoice;Send;invoice;
Sales;check customers;checks;customers;;check customers;
Sales;check customers age;checks;customers age;check;customers age;
Sales;save customer data;saves;customer data;save;customer data;
Sales;check credit status;checks;credit status;check;credit status;
Sales;create customer account;creates;customer account;create;customer account;
Sales;do not create an account;creates;account;create;account;
Sales;create a saving account;creates;account;create;saving account;
Sales;create a time desposit;creates;time;create;time desposit;
Sales;create a current account;creates;current account;create;current account;
Sales;check customer type;checks;customer type;check;customer type;
Sales;refuse order;refuses;order;refuse;order;
Sales;apply customer to database;applies;customer to database;apply|database;customer to;
Sales;send offer;sends;offer;send;offer;
Sales;customer refueses offer;offers;customer refueses;offer;customer refueses;
Sales;send confirmation of payment;sends;confirmation of payment;send;confirmation of payment;
Warehouse;check stock;checks;stock;check;stock;
Financing;check solvency;checks;solvency;check;solvency;
Financing;refuse order;refuses;order;refuse;order;
Financing;check payment;checks;payment;check;payment;
Financing;prepare invoice;prepares;invoice;prepare;invoice;
Logistics;deliver invoice;delivers;invoice;deliver;invoice;
Logistics;deliver goods;delivers;goods;deliver;goods;
Logistics;prepare order;prepares;order;prepare;order;
Logistics;deliver order;delivers;order;deliver;order;
Customer service;ask for customers needs;asks for;customers needs;ask for;customers needs;
Customer service;send to customer advisory;sends to;customer advisory;send to;customer;
Customer advisory;ask for kind of account;asks for;kind of account;ask for;kind of account;
Customer advisory;check age of customer;checks;age of customer;check;age of customer;
Customer advisory;ask for customer data;asks for;customer data;ask for;customer data;
Customer advisory;open account;opens;account;;open account;
Customer advisory;advice other account type;advices;other account type;;advice other account type;
Customer advisory;ask for further needs;asks for;further needs;ask for;further needs;
ABC Bank;Client enters bank;enters;Client|bank;;Client enters bank;
ABC Bank;current account;;current account;;current account;
ABC Bank;age?;;age;;age;
ABC Bank;Declinement the inquiry;declinements;Declinement the inquiry;Declinement;inquiry;
ABC Bank;close inquiry;closes;inquiry;;close inquiry;
ABC Bank;save client data;saves;client data;save;client data;
Accounting;start production;starts;production;start;production;
Accounting;take article;takes;article;take;article;
Accounting;deliver product;delivers;product;deliver;product;
Accounting;close order;closes;order;;close order;
Accounting;check number of reminders;checks;number of reminders;check;number of reminders;
Accounting;engage a lawyer;engages;lawyer;engage;lawyer;
Sales;reject order;rejects;order;reject;order;
Sales;collect order data;collects;order data;collect;order data;
Sales;send order confirmation;sends;order confirmation;send;order confirmation;
Sales;send invoice;sends;invoice;send;invoice;
Sales;check payment;checks;payment;check;payment;
Warehousing;check availability;checks;availability;check;availability;
Sales depatrtment;Check if customer already exists;checks;customer;Check|exists;customer;
Sales depatrtment;Check credit status;checks;credit status;Check;credit status;
Sales depatrtment;Check customer requiremets;checks;customer requiremets;Check;customer requiremets;
Sales depatrtment;Create customer in database;creates;customer in database;Create;customer in database;
Sales depatrtment;Deny customer;denies;customer;Deny;customer;
Sales depatrtment;Deny order;denies;order;Deny;order;
Sales depatrtment;Check availability;checks;availability;Check;availability;
Sales depatrtment;Generate order confirmation;generates;order confirmation;;Generate order confirmation;
Sales depatrtment;Generate invoice;generates;invoice;;Generate invoice;
Sales depatrtment;Send invoice;sends;invoice;Send;invoice;
Sales depatrtment;Check payment;checks;payment;Check;payment;
Sales depatrtment;Check no. of reminders;checks;no. of reminders;Check;reminders;
Sales depatrtment;Send reminder;sends;reminder;Send;reminder;
Sales depatrtment;Confirm payment;confirms;payment;Confirm;payment;
Warehouse;Pick articles from storage;picks;articles from storage;Pick;articles from storage;
Warehouse;Pack articles;packs;articles;;Pack articles;
Warehouse;Send articles;sends;articles;Send;articles;
Sales;Check Customer Data;checks;Customer Data;Check;Customer Data;
Sales;Check customer requirements;checks;customer requirements;Check;customer requirements;
Sales;deny customer;denies;customer;deny;customer;
Sales;create customer;creates;customer;create;customer;
Sales;generate order confirmation;generates;order confirmation;generate;order confirmation;
Accounting;check solvency;checks;solvency;check;solvency;
Accounting;generate Invoice;generates;Invoice;generate;Invoice;
Accounting;send Invoice;sends;Invoice;send;Invoice;
Accounting;check No. of reminders;checks;No. of reminders;check;reminders;
Accounting;finish order;finishes;order;;finish order;
Dispositon;check availability;checks;availability;check;availability;
Logistics;pick order;picks;order;pick;order;
Logistics;pack articles;packs;articles;;pack articles;
Logistics;handover to express company;handovers to;express company;express;handover to|company;
Logistics;send shipping information;sends;shipping information;send shipping;information;
Sales;enter customer data;enters;customer data;enter;customer data;
Warehousing;deliver product;delivers;product;deliver;product;
bank;contact client;contacts;client;;contact client;
bank;check client pers. data;checks;client pers. data;check;client pers|data;
bank;offer savings account;offers;savings account;;offer savings account;
bank;offer time desposits;offers;time desposits;;offer time desposits;
bank;offer current account;offers;current account;offer;current account;
bank;ask desired accounts;asks;desired accounts;ask desired;accounts;
bank;open selected accounts;selects;accounts;selected;accounts;
Finance;Check solvency;checks;solvency;Check;solvency;
Finance;accepting order;accepts;order;accepting;order;
Finance;Cancel the order;cancels;order;Cancel;order;
Finance;check the reminder;checks;reminder;check;reminder;
Finance;send reminder;sends;reminder;send;reminder;
Finance;go to court;goes to;court;go to;court;
Finance;finish the order;finishes;order;finish;order;
Sales;Save customer data;saves;customer data;Save;customer data;
Sales;Cancel the order;cancels;order;Cancel;order;
Sales;Check customer status;checks;customer status;Check;customer status;
Sales;Create order confirmation;creates;order confirmation;Create;order confirmation;
Sales;prepare invoice;prepares;invoice;prepare;invoice;
Sales;check for payment;checks for;payment;check for;payment;
Warehouse;Check stock;checks;stock;Check;stock;
Warehouse;production;;production;;production;
Warehouse;get articels;gets;articels;;articels;
Warehouse;deliver goods;delivers;goods;deliver;goods;
Logistic;take goods;takes;goods;take;goods;
restaurant;Ask for free table;asks for;free table;Ask for;free table;
restaurant;take a seat;takes;seat;take;seat;
restaurant;leave the restaurant;leaves;restaurant;leave;restaurant;
restaurant;look at the menu;looks at;menu;look at;menu;
restaurant;order a salad;orders;salad;order;salad;
restaurant;order a tiramisu;orders;tiramisu;order;tiramisu;
restaurant;order red wine;orders;red wine;order;red wine;
restaurant;eat;eats;;eat;;
restaurant;ask for bill;asks for;bill;ask for;bill;
restaurant;pay the bill;pays;bill;pay;bill;
Itlian Restaurant;Take a seat and ask for the menu;takes;seat|menu;Take|ask for;seat|menu;
Itlian Restaurant;Order a glass of red wine;orders;glass of red wine;Order;glass of red wine;
Itlian Restaurant;Order a salad;orders;salad;Order;salad;
Itlian Restaurant;Ask for kinds of desserts;asks for;kinds of desserts;Ask for;kinds of desserts;
Itlian Restaurant;Order a desert;orders;desert;Order;desert;
Itlian Restaurant;Do not order a desert;orders;desert;order;desert;
Itlian Restaurant;Ask for the bill;asks for;bill;Ask for;bill;
Itlian Restaurant;Pay the bill;pays;bill;Pay;bill;
Client;check desert menu;checks;desert menu;check;desert menu;
Client;take seat;takes;seat;take;seat;
Client;order salad;orders;salad;;order salad;
Client;order wine;orders;wine;;order wine;
Client;order tiramisu;orders;tiramisu;;order tiramisu;
Client;order no desert;orders;desert;order;desert;
Client;have dinner;has;dinner;;dinner;
Client;ask for bill;asks for;bill;ask for;bill;
Client;pay bill;pays;bill;pay;bill;
Client;get wine;gets;wine;;wine;
Client;get dinner;gets;dinner;;dinner;
Restaurant;Ask for free table;asks for;free table;Ask for;free table;
Restaurant;take a seat;takes;seat;take;seat;
Restaurant;leave restaurant;leaves;restaurant;;leave restaurant;
Restaurant;take a look at the menu;takes;look at the menu;take;look at the menu;
Restaurant;order red wine;orders;red wine;order;red wine;
Restaurant;order tiramisu;orders;tiramisu;;order tiramisu;
Restaurant;order salad;orders;salad;;order salad;
Restaurant;eat;eats;;eat;;
Restaurant;pay the bill;pays;bill;pay;bill;
Restaurant;leave;leaves;;;leave;
Manager;Check Alternative Arrangement;checks;Alternative Arrangement;Check;Alternative Arrangement;
PayPal Client;Access PayPal Sign Up Page;;Access PayPal Sign Up Page;;Access PayPal Sign Up Page;
