token,has.vowels,length,has.special,just.letters,all.upper,roman,english.word,long.char.seq,starts.with.two,pos,prev.pos,prev.pos2,next.pos,next.pos2,prev.dep,prev.dep2,next.dep,next.dep2,label
ADS,True,3,False,True,True,False,True,False,False,PROPN,ADP,NOUN,,,case,conj,,,1
ADS,True,3,False,True,True,False,True,False,False,NOUN,NOUN,,,,compound,,,,1
ADS,True,3,False,True,True,False,True,False,False,PROPN,ADP,NOUN,,,case,obj,,,1
ADS,True,3,False,True,True,False,True,False,False,PROPN,PUNCT,PROPN,PUNCT,,punct,root,punct,,1
ADS,True,3,False,True,True,False,True,False,False,NOUN,ADP,NOUN,,,case,conj,,,1
ADS,True,3,False,True,True,False,True,False,False,NOUN,ADP,NOUN,,,case,nmod,,,1
after,True,5,False,True,False,False,True,False,False,ADP,CCONJ,ADP,NOUN,,cc,case,obl,,0
after,True,5,False,True,False,False,True,False,False,ADP,VERB,,VERB,,root,,obl,,0
after,True,5,False,True,False,False,True,False,False,SCONJ,NOUN,VERB,VERB,ADP,obj,root,advcl,compound:prt,0
after,True,5,False,True,False,False,True,False,False,SCONJ,VERB,,VERB,NOUN,root,,advcl,compound,0
after,True,5,False,True,False,False,True,False,False,ADP,NOUN,,ADJ,NOUN,root,,amod,nmod,0
after,True,5,False,True,False,False,True,False,False,ADP,NOUN,NOUN,DET,NOUN,root,compound,det,nmod,0
after,True,5,False,True,False,False,True,False,False,ADP,ADJ,,NOUN,,root,,obl,,0
again,True,5,False,True,False,False,True,False,False,ADV,VERB,,,,root,,,,0
again,True,5,False,True,False,False,True,False,False,ADV,VERB,CCONJ,,,conj,cc,,,0
again,True,5,False,True,False,False,True,False,False,ADV,PROPN,PUNCT,,,obl,punct,,,0
again,True,5,False,True,False,False,True,False,False,ADV,ADJ,AUX,,,acl:relcl,cop,,,0
again,True,5,False,True,False,False,True,False,False,ADV,NOUN,VERB,,,obj,root,,,0
again,True,5,False,True,False,False,True,False,False,ADV,NOUN,ADJ,,,root,amod,,,0
again,True,5,False,True,False,False,True,False,False,ADV,NOUN,NOUN,,,obl,compound,,,0
age,True,3,False,True,False,False,True,False,False,NOUN,,,PUNCT,,,,punct,,0
age,True,3,False,True,False,False,True,False,False,NOUN,VERB,,ADP,NOUN,root,,case,nmod,0
age,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
age,True,3,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,CCONJ,NOUN,punct,obj,cc,conj,0
Age,True,3,False,True,False,False,True,False,False,NOUN,PRON,ADP,,,nmod:poss,case,,,0
age,True,3,False,True,False,False,True,False,False,NOUN,DET,VERB,,,det,root,,,0
Age,True,3,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
age,True,3,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
aged,True,4,False,True,False,False,True,False,False,VERB,NOUN,ADP,NUM,CCONJ,nmod,case,obj,cc,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,,,cc,root,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,,,,,,,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,,,compound,det,,,0
Agent,True,5,False,True,False,False,True,False,False,PROPN,PROPN,ADP,PUNCT,,compound,case,punct,,0
agent,True,5,False,True,False,False,True,False,False,NOUN,,,,,,,,,0
agent,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,root,,,0
agent,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,PUNCT,NOUN,case,obj,punct,appos,0
agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,,,compound,det,,,0
agent,True,5,False,True,False,False,True,False,False,NOUN,VERB,DET,,,amod,det,,,0
agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,,,compound,case,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,NOUN,compound,root,compound,obj,0
AGENT,True,5,False,True,True,False,True,False,False,NOUN,NOUN,,,,compound,,,,1
agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,,,compound,amod,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,PROPN,NOUN,,,compound,compound,,,0
agent,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,PROPN,PROPN,,,compound,compound,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,,,compound,amod,,,0
Agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,ADP,DET,compound,det,case,det,0
Agent,True,5,False,True,False,False,True,False,False,PROPN,PROPN,,,,compound,,,,0
agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,ADP,NOUN,compound,compound,case,nmod,0
agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,VERB,DET,compound,,root,det,0
agent,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
Agree,True,5,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,obl,0
agree,True,5,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,obl,0
Agree,True,5,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,compound,0
agree,True,5,False,True,False,False,True,False,False,VERB,NOUN,AUX,PART,VERB,nsubj,aux,mark,xcomp,0
Agree,True,5,False,True,False,False,True,False,False,VERB,VERB,,CCONJ,VERB,root,,cc,conj,0
Agree,True,5,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,nmod:poss,0
agree,True,5,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,compound,0
Agree,True,5,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,case,det,0
agree,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,CCONJ,,,obj,cc,0
agree,True,5,False,True,False,False,True,False,False,VERB,PART,NOUN,DET,NOUN,mark,obj,det,obj,0
agree,True,5,False,True,False,False,True,False,False,VERB,PART,NOUN,ADP,NOUN,mark,nmod,case,compound,0
Agree,True,5,False,True,False,False,True,False,False,VERB,,,PUNCT,X,,,punct,advmod,0
agree,True,5,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,case,det,0
Agree,True,5,False,True,False,False,True,False,False,VERB,,,ADP,VERB,,,case,amod,0
Air,True,3,False,True,False,False,True,False,False,PROPN,ADP,VERB,PROPN,,case,acl,obl,,0
Air,True,3,False,True,False,False,True,False,False,PROPN,ADP,VERB,PROPN,PUNCT,case,acl,obl,punct,0
Air,True,3,False,True,False,False,True,False,False,PROPN,PUNCT,PROPN,PROPN,,cc,appos,conj,,0
Air,True,3,False,True,False,False,True,False,False,PROPN,PUNCT,NOUN,PROPN,PUNCT,punct,root,appos,cc,0
Air,True,3,False,True,False,False,True,False,False,PROPN,NOUN,,PROPN,NOUN,compound,,compound,root,0
Air,True,3,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
Air,True,3,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
Air,True,3,False,True,False,False,True,False,False,NOUN,,,NOUN,VERB,,,root,acl,0
Air,True,3,False,True,False,False,True,False,False,NOUN,,,ADJ,NOUN,,,amod,root,0
Air,True,3,False,True,False,False,True,False,False,PROPN,,,PROPN,PROPN,,,compound,root,0
air,True,3,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
air,True,3,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,PART,root,,nmod:poss,case,0
aks,True,3,False,True,False,False,False,False,False,ADJ,,,NOUN,NOUN,,,compound,root,0
aks,True,3,False,True,False,False,False,False,False,NOUN,CCONJ,NOUN,ADP,PRON,cc,obj,case,nmod:poss,0
aks,True,3,False,True,False,False,False,False,False,NOUN,,,ADP,DET,,,case,det,0
al,True,2,False,True,False,False,False,False,False,PROPN,VERB,,ADJ,NOUN,root,,amod,obj,0
AL,True,2,False,True,True,False,False,False,False,PROPN,PROPN,PROPN,PROPN,,flat,flat,flat,,1
AL,True,2,False,True,True,False,False,False,False,PROPN,PROPN,PROPN,PROPN,,flat,root,flat,,1
AL,True,2,False,True,True,False,False,False,False,PROPN,PROPN,,PROPN,,root,,flat,,1
Alarm,True,5,False,True,False,False,True,False,False,NOUN,VERB,PART,,,amod,advmod,,,0
Alarm,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,,,compound,amod,,,0
Alarm,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
Album,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
Album,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,root,,,0
Album,True,5,False,True,False,False,True,False,False,PROPN,VERB,VERB,,,xcomp,root,,,0
Album,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
Album,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,NOUN,VERB,case,obj,nmod,acl,0
album,True,5,False,True,False,False,True,False,False,NOUN,VERB,NOUN,ADP,NOUN,root,nsubj,case,nmod,0
album,True,5,False,True,False,False,True,False,False,NOUN,VERB,NOUN,,,root,nsubj,,,0
Album,True,5,False,True,False,False,True,False,False,NOUN,VERB,NOUN,,,root,nsubj,,,0
Aldi,True,4,False,True,False,False,False,False,False,PROPN,ADP,,,,case,,,,0
Alert,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,VERB,PUNCT,compound,,acl,punct,0
Alert,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,VERB,,compound,,acl,,0
Alert,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
alert,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
Alert,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
alert,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
alert,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Alice,True,5,False,True,False,False,False,False,False,PROPN,,,,,,,,,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,NOUN,root,,compound,obj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,VERB,NOUN,NOUN,compound:prt,root,compound,obj,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,PART,NOUN,,xcomp,mark,obj,,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,CCONJ,root,,obj,cc,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,NOUN,DET,NOUN,root,obl,det,obj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,,case,obj,obl,,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,PART,VERB,NOUN,xcomp,mark,amod,obj,0
All,True,3,False,True,False,False,True,False,False,DET,VERB,NOUN,NOUN,,advcl,nsubj,obj,,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,ADJ,NOUN,root,,amod,obj,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,CCONJ,DET,NOUN,conj,cc,det,compound,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,PUNCT,DET,NOUN,parataxis,punct,det,obj,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,PROPN,NOUN,ADP,root,nsubj,obj,case,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,,root,,obj,,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,ADJ,NOUN,case,obj,amod,nmod,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,PART,ADJ,NOUN,advcl,mark,amod,nsubj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,VERB,case,obj,nmod,acl,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,DET,NOUN,root,,det,obj,0
All,True,3,False,True,False,False,True,False,False,DET,,,NOUN,AUX,,,nsubj,cop,0
all,True,3,False,True,False,False,True,False,False,DET,SCONJ,VERB,NOUN,AUX,mark,root,nsubj,cop,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,VERB,root,,obj,acl,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,PART,root,,obj,mark,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,VERB,DET,NOUN,compound:prt,root,det,obj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,ADP,case,obj,obl,case,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,PROPN,NOUN,case,flat,compound,compound,0
All,True,3,False,True,False,False,True,False,False,DET,VERB,,ADJ,ADJ,root,,amod,amod,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,PRON,case,obj,nmod,nsubj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,VERB,case,obj,obl,acl,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,,case,conj,nmod,,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,DET,NOUN,case,obj,det,obl,0
All,True,3,False,True,False,False,True,False,False,DET,SCONJ,VERB,NOUN,AUX,mark,root,nsubj:pass,aux:pass,0
all,True,3,False,True,False,False,True,False,False,DET,PRON,VERB,,,obj,root,,,0
all,True,3,False,True,False,False,True,False,False,DET,SCONJ,VERB,NOUN,AUX,mark,root,nsubj:pass,aux:pass,0
All,True,3,False,True,False,False,True,False,False,DET,,,NOUN,ADP,,,nsubj,case,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,VERB,NOUN,PUNCT,compound:prt,root,compound,punct,0
all,True,3,False,True,False,False,True,False,False,ADV,PRON,VERB,ADV,ADP,obj,root,advmod,case,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,PRON,VERB,NOUN,advcl,nsubj,amod,obj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,CCONJ,case,obj,nmod,cc,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,VERB,NOUN,case,obj,amod,nmod,0
all,True,3,False,True,False,False,True,False,False,DET,CCONJ,DET,DET,NOUN,cc,obj,det,obj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,NOUN,case,root,compound,nmod,0
all,True,3,False,True,False,False,True,False,False,DET,NOUN,,NOUN,,root,,nmod:npmod,,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,DET,root,,iobj,det,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,,case,conj,obl,,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,PROPN,case,root,nmod,nmod,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,ADJ,NOUN,case,obj,amod,obl,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,ADP,case,obj,nmod,case,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,,case,obl,nmod,,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,VERB,NOUN,,case,root,obl,,0
all,True,3,False,True,False,False,True,False,False,DET,SCONJ,VERB,VERB,NOUN,mark,root,amod,nsubj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,VERB,NOUN,,compound:prt,root,obj,,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,PRON,case,obj,obl,obj,0
All,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,ADP,root,,obj,case,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,CCONJ,NOUN,NOUN,conj,cc,compound,obj,0
All,True,3,False,True,False,False,True,False,False,DET,,,ADJ,NOUN,,,amod,root,0
All,True,3,False,True,False,False,True,False,False,DET,,,NOUN,VERB,,,nsubj,root,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,NOUN,NOUN,ADP,acl,obj,obj,case,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,,case,root,nmod,,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,PUNCT,root,,nmod:poss,punct,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,VERB,ADJ,NOUN,xcomp,root,amod,obj,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,ADP,root,,obj,case,0
all,True,3,False,True,False,False,True,False,False,DET,ADJ,,VERB,NOUN,amod,,amod,root,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,NOUN,NOUN,PUNCT,acl,obj,obj,punct,0
all,True,3,False,True,False,False,True,False,False,DET,SCONJ,VERB,NOUN,VERB,mark,root,nsubj,advcl,0
all,True,3,False,True,False,False,True,False,False,DET,,,NOUN,ADJ,,,root,amod,0
all,True,3,False,True,False,False,True,False,False,DET,PART,VERB,,,advmod,root,,,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,,,root,,,,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,PROPN,VERB,NOUN,root,nsubj,amod,obj,0
All,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,ADJ,NOUN,case,obj,amod,obl,0
All,True,3,False,True,False,False,True,False,False,DET,VERB,CCONJ,VERB,NOUN,conj,cc,amod,obj,0
All,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,NOUN,case,obj,compound,obl,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,PUNCT,NOUN,ADP,parataxis,punct,obj,case,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,CCONJ,DET,NOUN,conj,cc,det,obj,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,NOUN,,,root,nsubj,,,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,VERB,VERB,NOUN,compound:prt,root,amod,obj,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,DET,ADJ,root,,det,amod,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,,case,obj,nmod,,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,DET,NOUN,case,obj,det,nmod,0
all,True,3,False,True,False,False,True,False,False,DET,SCONJ,PUNCT,NOUN,AUX,mark,punct,nsubj,cop,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,PUNCT,root,,obj,punct,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,VERB,ADJ,NOUN,case,root,amod,obl,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,VERB,NOUN,NOUN,case,root,compound,obl,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,,DET,VERB,root,,det,amod,0
all,True,3,False,True,False,False,True,False,False,DET,CCONJ,NOUN,ADJ,NOUN,cc,obj,amod,conj,0
all,True,3,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,PRON,case,obj,obl,nsubj:pass,0
all,True,3,False,True,False,False,True,False,False,DET,VERB,CCONJ,ADJ,NOUN,conj,cc,amod,obj,0
all,True,3,False,True,False,False,True,False,False,DET,NOUN,,ADJ,NOUN,root,,amod,appos,0
all,True,3,False,True,False,False,True,False,False,DET,PRON,VERB,ADV,,obj,root,advmod,,0
all,True,3,False,True,False,False,True,False,False,DET,ADV,VERB,NOUN,,advmod,root,obj,,0
All,True,3,False,True,False,False,True,False,False,DET,VERB,,NOUN,NOUN,root,,compound,obj,0
alle,True,4,False,True,False,False,False,False,False,PROPN,PROPN,,PROPN,,root,,flat,,0
Allow,True,5,False,True,False,False,True,False,False,VERB,,,PART,VERB,,,mark,xcomp,0
Allow,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,PART,,,obj,mark,0
Allow,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,,,,obj,,0
Allow,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,case,0
allow,True,5,False,True,False,False,True,False,False,VERB,PART,AUX,NOUN,NOUN,advmod,aux,compound,obj,0
Allow,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,NOUN,,,compound,obj,0
Allow,True,5,False,True,False,False,True,False,False,VERB,,,VERB,NOUN,,,amod,obj,0
AMAG,True,4,False,True,True,False,False,False,False,PROPN,,,PUNCT,ADJ,,,punct,amod,1
AMAG,True,4,False,True,True,False,False,False,False,PROPN,,,,,,,,,1
AMC,True,3,False,True,True,False,False,False,False,PROPN,ADP,NOUN,PROPN,NOUN,case,obj,compound,obl,1
AML,True,3,False,True,True,False,False,False,False,PROPN,VERB,,,,root,,,,1
AML,True,3,False,True,True,False,False,False,False,PROPN,,,,,,,,,1
AML,True,3,False,True,True,False,False,False,False,ADJ,VERB,,NOUN,,root,,obj,,1
AML,True,3,False,True,True,False,False,False,False,PROPN,ADP,AUX,,,case,cop,,,1
AML,True,3,False,True,True,False,False,False,False,ADJ,ADP,NOUN,NOUN,,case,obl,obl,,1
AML,True,3,False,True,True,False,False,False,False,ADJ,DET,ADP,NOUN,,det,case,advcl,,1
among,True,5,False,True,False,False,True,False,False,ADP,NOUN,VERB,ADJ,NOUN,obj,conj,amod,obl,0
amont,True,5,False,True,False,False,False,False,False,NOUN,DET,VERB,ADP,DET,det,root,case,det,0
amoun,True,5,False,True,False,False,False,False,False,NOUN,ADJ,ADP,PROPN,,amod,compound:prt,obj,,0
amp,True,3,False,True,False,False,True,False,False,NOUN,CCONJ,PUNCT,,,cc,punct,,,0
amp,True,3,False,True,False,False,True,False,False,NOUN,CCONJ,NOUN,,,cc,obj,,,0
AMT,True,3,False,True,True,False,True,False,False,PROPN,,,VERB,NOUN,,,root,obj,1
AMT,True,3,False,True,True,False,True,False,False,PROPN,PUNCT,NOUN,PUNCT,VERB,punct,nsubj,punct,root,1
AMT,True,3,False,True,True,False,True,False,False,PROPN,VERB,,,,root,,,,1
an,True,2,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,,case,obj,obl,,0
an,True,2,False,True,False,False,True,False,False,DET,VERB,,NOUN,ADP,root,,obj,case,0
an,True,2,False,True,False,False,True,False,False,DET,VERB,,NOUN,,root,,obj,,0
an,True,2,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,,case,obj,nmod,,0
an,True,2,False,True,False,False,True,False,False,DET,VERB,,NOUN,NOUN,root,,compound,obj,0
an,True,2,False,True,False,False,True,False,False,DET,NOUN,DET,NOUN,ADP,conj,det,appos,case,0
an,True,2,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,ADP,case,obj,nmod,case,0
an,True,2,False,True,False,False,True,False,False,DET,ADP,NOUN,NOUN,ADP,case,root,nmod,case,0
an,True,2,False,True,False,False,True,False,False,DET,VERB,,NOUN,PUNCT,root,,compound,punct,0
