Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Marketing Manager;Prepare Handouts;Prepare;Handouts;;;
1st level support;edit 1st level ticket;edit;1st level ticket;;edit|level ticket;
Business participant;Prepare Results;Prepare;Results;;Results;
Client;Enter User and Dates;Enter;User|Dates;Enters;User;
Sales rep;Prepare contract;Prepare;contract;;contract;
Business participant;Update Invoice;Update;Invoice;;Update;
Recruiter;Reject Application;Reject;Application;;Application;
Nobel Committee Medicine;Collect Completed Forms;Collect;Completed Forms;Collects;;
Business participant;Checkout Reply;Checkout;Reply;;Reply;
1st Level Support Agent;Note 1st level result;Note;1st level result;Notes;level result;
Business participant;Email Voters that have to Change Votes;Email;Voters that have to Change Votes;Emails|has|Changes;;
Marketing Manager;Evaluate Participants Number;Evaluate;Participants Number;;Number;
Marketing Manager;Send Reminder to Participants;Send;Reminder to Participants;Sends;;
Service Contract Implementation Layer;Store in Statistical System;Store in;Statistical System;;Store|System;
Sales staff;Change the terms of the offer;Change;terms of the offer;Changes;terms of the offer;
2nd level support;Insert Issue into Product Backlog;Insert;Issue into Product Backlog;;Issue into Product;
User;Use application;Use;application;Uses;application;
Support Department;Connect Remotely to Client;Connect;Client;Connects;Client;
1st Level Support Agent;Document 1st level result;Document;1st level result;;Document|level result;
Bank;Assess risks;Assess;risks;;;
Trouble Ticket System;Edit 1st level ticket;Edit;1st level ticket;;Edit|level ticket;
Seminar Speaker;Prepare Talk Presentation;Prepare;Talk Presentation;;Talk;
Sales Department;Book Travel;Book;Travel;;Book Travel;
1st level support;Close ticket;Close;Ticket;;Close ticket;
No Magic;Open Seminar;Open;Seminar;;Open Seminar;
Sales rep;Send quote;Send;quote;Sends;quote;
Business participant;Reduce to Two Solutions;Reduce to;Solutions;;Solutions;
Pizza Customer;Order a pizza;Order;pizza;Orders;pizza;
No Magic;Collect Questionnaries;Collect;Questionnaries;Collects;;
Online Shop;Ship Goods;Ship;Goods;;;
Customer;Provide Customer Data;Provide;Customer Data;Provides;Customer Data;
Bank;Calculate terms;Calculate;terms;;terms;
Bank;Prepare contract;Prepare;contract;;contract;
No Magic;Close Seminar;Close;Close Seminar;;Close Seminar;
Business participant;Re-Announce Vote with Warning to Voting members;Re-Announce;Vote with Warning to Voting members;;members;
Librarian;Put Reservation to the Waiting List;Put;Reservation to the Waiting List;Puts;List;
Sales Representative;Check Stock Level;Check;Stock Level;Checks;Stock Level;
Recruiter;Collect Feedback;Collect;Feedback;Collects;Feedback;
Joan Doe;Assess risk;Assess;risk;;risk;
Cab Driver;Complete Assignment;Complete;Assignment;;;
Librarian;Register Loan;Register;Loan;;Register Loan;
Customer Service Assistant;Create Customer Account;Create;Customer Account;Creates;Customer Account;
Technician;Update Case Status;Update;Case Status;Updates;Case Status;
Sales Department;Review request;Review;Request;;Review request;
Seller;Fullfil the order;Fullfil;order;;order;
Interviewer;Interview;Interview;;;Interview;
1st level support;Send mail to account manager;Send;Mail to Account Manager;Sends;mail to account manager;
Reservation;Set Available Cars;Set;Available Cars;Sets;;
Recruiter;Review Application;Review;application;;Review Application;
Business participant;Review Issue List;Review;Issue List;;Review Issue List;
Key account manager;Explain solution;Explain;solution;;solution;
Manager;Book Vacation;Book;Vacation;Books;;
Service Contract Implementation Layer;Resolve Communication Problem and Book Order;Resolve;Communication Problem|Book Order;;Communication Problem|Book Order;
Nobel Assembly;Select Laureates (Meeting 2);Select;Laureates|Meeting 2;Selects;;
Sales Department;Check Availability;Check;Availability;Checks;;
Sales staff;Close an offer;Close;offer;Closes;offer;
Marketing Manager;Send Invitations to Customers;Send;Invitations to Customers;Sends;;
System Communication;Store in Marketing System Client 200;Store in;Marketing System Client 200;;Store in Marketing System Client 200;
Client;Show Reservation;Show;Reservation;;Show;
Firm;Submit Offer;Submit;Offer;;Offer;
Sales Representative;Request Pack Goods;Request;Pack Goods;;Pack;
Trouble Ticket System;Close ticket;Close;Ticket;;Close ticket;
Marketing Manager;Register Participant;Register;Participant;Registers;;
Aqua Distilled Water Company;Create Customer Account;Create;Customer Account;Creates;Customer Account;
2nd Level Support Agent;Note 2nd level result;Note;2nd level result;;Note|level result;
2nd Level Support Agent;Handle 2nd Level Issue;Handle;2nd Level Issue;;Level Issue;
Car House;Get Client Information;Get;Client Information;Gets;Client Information;
Support Department;Review & Escalate;Escalate;Review;;Review;
Support Department;Update Case Status;Update;Case Status;Updates;Case Status;
Firm;Collect Feedback;Collect;Feedback;Collects;Feedback;
Business participant;Receive Vote;Receive;Vote;;;
delivery boy;Deliver the pizza;Deliver;pizza;;pizza;
Seminar Coordinator;Close Seminar;Close;Seminar;;Close Seminar;
Business participant;Send Invoice to Customer;Send;Invoice to Customer;Sends;Customer;
Pizza Customer;Pay the pizza;Pay;pizza;Pays;pizza;
Clerk;Request quotes from carriers;Request;quotes from carriers;;;
clerk;Calm customer;Calm;Customer;;customer;
Business participant;Inform Customer about Overdue Payment;Inform;Customer about Overdue Payment;Informs;Customer;
Online Shop;Request Pack Goods;Request;Pack Goods;;Pack;
1st level support;Open ticket;Open;Ticket;;Open ticket;
Developer;Notify user;Notify;user;;user;
Sales staff;Send an offer to the client;Send;offer to the client;Sends;offer to the client;
Trouble Ticket System;Edit 1st Level Ticket;Edit;1st level ticket;Edits;Level Ticket;
Sales staff;Fullfil the order;Fullfil;order;;order;
Reader;Use Item;Use;Item;Uses;Item;
Car House;Submit Car Reservation;Submit;Car Reservation;;Car;
Expert;Send Candidates Assessment Report;Send;Candidates Assessment Report;Sends;Assessment Report;
Customer Service Assistant;Verify Customer Identity;Verify;Customer Identity;;Customer;
delivery boy;Receive payment;Receive;payment;;payment;
Online Shop;Pack Goods;Pack;Goods;Packs;;
Business participant;Announce Issues;Announce;Issues;;;
Support Manager;Update Client on Delay;Update;Client on Delay;Updates;Client;
Storyboard;Storyboard (full day);;Storyboard|full day;;full day;
Building;Site is developed (2 days);is developed;Site|2 days;develops;Site|days;
Building;Site design (10 days);;Site design|10 days;;Site design (10 days;
Building;Building (3 days);;Building|3 days;;Building (3 days;
review;review activity (1 day);;review activity|1 day;;review activity (1 day;
end;approval of the site (half a day);;approval of the site|day;;site|day;
Charles;adds incoming mail date, records letter, archives it;adds;incoming mail date|records letter|archives;;mail date|records letter;
Charles;tel call to sender to complete;;tel call|sender;calls to|completes;tel|sender to;
Charles;empties & checks the mails in the mailbox;empties|checks;mails in the mailbox;;;
Charles;adds new member to the member register;adds;new member to the member register;;new member to the member register;
Charles;sends a letter to person and explaines why not;sends;Charles|letter to person;;letter to person;
Charles;adds in the member register;adds in;member register;;member register;
Charles;prepare invoices&send a letter to customer;"prepares;sends";"Invoices;a letter to customer";prepares|sends;letter to customer;
Charles;prints a membership card&send to new customer;"prints;sends to";"membership card;new customer";sends to;membership card|new customer;
Miranda;will decide if member or not;decides;member;decides;member;
Miranda;stamps 'new member'&writes the date;"stamps;writes";"new member;date";;new member|date;
Miranda;calculates fees for the new members;calculates;fees for the new members;;fees for the new members;
customer;payments will transfer;wills transfer;payments;transfers;;
customer;Receive membership card;receives;membership card;;membership card;
Customer;Inquire about availability of products;inquires about;availability of products;;products;
Customer;Submit purchase order;submits;purchase order;;purchase order;
Customer;Send payment;sends;payment;Sends;payment;
Accounting;Prepare invoice;prepares;invoice;;;
Accounting;Process payment;processes;payment;;Process payment;
Accounting;Send reminder to customer;sends;reminder to customer;Sends;customer;
Sales;Create and submit the quotation;creates|submits;quotation;Creates|submits;;
Sales;Create sales order;creates;sales order;Creates;sales order;
Warehouse;Backorder missing items;backorders;missing items;;missing items;
Warehouse;Update sales order;updates;sales order;Updates;sales order;
Supplier;Assemble shipment and packing list;assembles;shipment|packing list;;list;
Accounting;Enter PO Information;enters;PO Information;Enters;PO Information;
Accounting;Enter goods receipt information;enters;goods receipt information;Enters;information;
Accounting;Verify invoice accuracy;verifies;invoice accuracy;;;
Purchasing;Select a suitable vendor and send purchase order;selects;suitable vendor|purchase order;Selects|sends;suitable vendor|purchase order;
Warehouse;Request for more stock;requests for;more stock;;more stock;
Customer;Send inquiry;sends;inquiry;Sends;;
Customer;Fill out application form;fills out;application form;Fills out;application form;
Customer;Process documents;processes;documents;;Process documents;
Supervisor;Expedite the assessment process;expedites;assessment process;;assessment process;
CSR;Send mortgage application form;sends;mortgage application form;Sends;mortgage application form;
CSR;Review application form;reviews;application form;Reviews;application form;
CSR;Send a reminder to customer;sends;reminder to customer;Sends;customer;
CSR;Inform customer and close transaction;"informs;closes";"Customer;transaction";Informs|closes;customer|transaction;
Mortgage Specialist;Inform customer of rejection;informs;customer of rejection;Informs;customer;
Mortgage Specialist;Archive details;archives;details;;Archive details;
Customer;Submit insurance claim;submits;insurance claim;;insurance claim;
Customer;Supply more information;supplies;more information;;more information;
Supervisor;Review the claim;reviews;claim;Reviews;claim;
Supervisor;Decide to accept or reject claim;decides;claim;accepts;claim;
Claim Adjuster;Review the claim;reviews;claim;Reviews;claim;
Claim Adjuster;Decide to accept or reject claim;decides;claim;accepts;claim;
Claim Adjuster;Send to supervisor for review;sends to;supervisor for review;Sends to;review;
Claim Adjuster;Inform customer of rejection reasons;informs;customer of rejection reasons;Informs;customer|reasons;
Claim Adjuster;Send claim payment to customer;sends;claim payment to customer;Sends;claim payment to customer;
Customer Service;Review the claim;reviews;claim;Reviews;claim;
Customer Service;Contact customer for details;contacts;customer for details;Contacts;customer for details;
Customer Service;Forward claim to claim adjuster;forwards;Claim to claim adjuster;;claim to claim;
Customer;Bring computer to ACM and describe problem;"brings;describes";"computer to ACM;problem";Brings|describes;computer|problem;
Customer;Authorize the repair;authorizes;repair;;repair;
Customer;Take computer back;takes;computer;Takes;computer;
Technician;Diagnose the problem;diagnoses;problem;;problem;
Technician;Ask Store Owner to complete the repair;asks;Store Owner;Asks|completes;Store Owner to|repair;
Technician;Complete the repair and test computer;"completes;tests";"Repair;computer";Completes;repair|test computer;
Technician;File a report about the repair;files;report about the repair;Files;report about the repair;
Store Owner;Create estimate of repair time and cost;creates;estimate of repair time|cost;Creates;repair time|cost;
Store Owner;Assign a technician to repair the problem;assigns;technician|problem;repairs;problem;
Store Owner;Complete repair and test computer;"completes;tests";"Repair;computer";;Complete repair|test computer;
Store Owner;File a report about the repair;files;report about the repair;Files;report about the repair;
Store Owner;Inform customer of repair completion;informs;customer of repair completion;Informs;customer of repair;
Store Owner;Inform customer of inability to fix;informs;customer of inability;Informs|fixes;customer;
lecturer;check process model;checks;process model;checks;process model;
lecturer;assign negative points;assigns;negative points;assigns;negative points;
lecturer;check the process and assign points;"checks;assigns";"Process;points";checks|assigns;process|points;
lecturer;check the progress and consult problems;"checks;consults";"Progress;problems";checks|consults;progress|problems;
team;agree on team domain;agrees on;team domain;agrees on;team domain;
team;analyse the field of study;analyses;field of study;analyses;field of study;
team;assign roles in the tem;assigns;roles in the tem;assigns;tem;
team;present the project;presents;project;presents;project;
student;join team;joins;team;joins;team;
student;create one process model;creates;process model;creates;process model;
student;fix the problem at the next seasion;fixes;problem at the next seasion;fixes;problem;
student;extend the process to L2,3;extends;process to L2;extends;process to L 2,3;
student;perform work according to role;performs;work|role;performs|accords to;work|role;
Checked department;hand in details of their work;hands in;details|work;;hand in details|work;
Auditor;Look for essential problems within company;looks for;essential problems within company;Looks for;essential problems within company;
Auditor;look fo preciese information;looks fo;preciese information;looks fo;information;
Auditor;statement of employees' work;;statement of employees work;;statement of employees' work;
Auditor;consult with employes;consults with;employes;consults with;;
Auditor;general statement;;general statement;;general statement;
Auditor;deeper look into a company;;deeper look into a company;;look into a company;
examiner;get to know the case;gets to know;case;gets|knows;case;
examiner;first evaluation;;first evaluation;;first evaluation;
examiner;contact insurer and consult the case;"contacts;consults";"Insurer;case";contacts|consults;case;
examiner;final evaluation;;final evaluation;;final evaluation;
Insurance company;a shady incident;;shady incident;;incident;
Insurance company;analyse details of the case;analyses;details of the case;analyses;details of the case;
Insurance company;report for insurer;;report for insurer;;report;
insurer;hand in details of an accident;;hand in details of an accident;;hand in details of an accident;
insurer;enter a protest;enters;protest;enters;protest;
Customer;Review the Venders;reviews;Venders;Reviews;;
Customer;Send the RFQ;sends;RFQ;Sends;;
Customer;Review The Sales Quote;reviews;Sales Quote;Reviews;Sales Quote;
Sales;Communicate with the Customer;communicates with;Customer;;Customer;
Sales;Review Pricing Options and Generate Sales Quote;"reviews;generates";"Pricing Options;Sales Quote";Reviews;Options|Sales Quote;
Emgineering;Produce L&M Cost Estimates Laser tested;produces;L&M Cost Estimates Laser;;Cost|Laser;
Finance;Adding The Overhead Cost;adds;Overhead Cost;;Cost;
Finance;Generate Pricing Options;generates;Pricing Options;;Options;
Customer;Create RFQ;creates;RFQ;Creates;;
Customer;Review Sales Quote;reviews;Sales Quote;;Review Sales Quote;
Customer;Review the Vendors;reviews;Vendors;Reviews;;
Customer;Review the Sales Quote;reviews;Sales Quote;Reviews;Sales Quote;
Sales;Verify the RFQ;verifies;RFQ;;;
Engineering;Produce L&M Cost;produces;M Cost;;Cost;
Finance;Adding the Overhead Cost;adds;Overhead Cost;;Cost;
Reporter;Write Incident Report;writes;Incident Report;;Report;
Analyst;Comment arrangements;comments;arrangements;;Comment;
