Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Hardware Retailer;Package goods;Package;goods;;Package goods;
Sales Department;Initiate File;Initiate;File;Initiates;File;
Sales manager;Prepare special terms;Prepare;special terms;Prepares;special terms;
Order Process;Book Order;Book;Order;;Book Order;
Pizza Customer;Select a pizza;Select;pizza;Selects;pizza;
Bank;Prepare special terms;Prepare;special terms;Prepares;special terms;
Support Department;Update Client on Delay;Update;Client on Delay|Escl;;Update Client on Delay;
Vacation Request Approval Process;Update Vacation Request;Update;Update Vacation Request;;Update Vacation Request;
Sales Department;Calculate terms;Calculate;terms;Calculates;terms;
ERP Expert;Resolve Communication Problem and Book Order;Resolve;Communication Problem|Book Order;Resolves;Communication Problem|Book Order;
Business participant;Hold Reply;Hold;Reply;Holds;Reply;
Car House;Set Available Cars;Set;Available Cars;Sets;Available Cars;
2nd Level Support Agent;Document 2nd level result;Document;2nd level result;;Document 2nd level result;
Car House;Get Confirmation;Get;Confirmation;Gets;Confirmation;
Trouble Ticket System;Open Ticket;Open;ticket;;Open Ticket;
Organization;Indicate Price;Indicate;Price;Indicates;Price;
Trouble Ticket System;Insert Issue into Product Backlog;Insert;Issue into Product Backlog;Inserts;Issue into Product Backlog;
Seminar Coordinator;Open Seminar;Open;Seminar;;Open Seminar;
Business participant;Prepare Invoice;Prepare;Invoice;Prepares;Invoice;
Service Contract Implementation Layer;Book Order;Book;Order;;Book Order;
Service Contract Implementation Layer;Store in Marketing System Client 100;Store in;Marketing System Client;;Store in Marketing System Client 100;
Technician;Connect Remotely to Client;Connect;Client;Connects;Client;
Reader;Get Item;Get;Item;Gets;Item;
Administrative Department;Check Solvency;Check;Solvency;Checks;Solvency;
Seminar Coordinator;Send Invitations to Customers;Send;Invitations to Customers;Sends;Invitations to Customers;
Support Department;Acknowledge;Acknowledge;;Acknowledges;;
Aqua Distilled Water Company;Forward Order;Forward;Order;;Forward Order;
1st level support;Edit 1st Level Ticket;Edit;1st Level|Ticket;Edits;1st Level Ticket;
Software developer;Examine problem;Examine;problem;Examines;problem;
Seller;Close an offer;Close;offer;Closes;offer;
Seminar Coordinator;Publish Seminar Description in Website;Publish;Seminar Description in Website;Publishes;Seminar Description in Website;
Business participant;Start Investigation;Start;Investigation;Starts;Investigation;
Firm;Schedule Interview;Schedule;Interview;;Schedule Interview;
No Magic;Send Reminder to Participants;Send;Reminder to Participants;Sends;Reminder to Participants;
Seminar Coordinator;Prepare Seminar Description;Prepare;Seminar Description;Prepares;Seminar Description;
Key account manager;Send mail to support system;Send;mail to support system;Sends;mail to support system;
Marketing Manager;Prepare Seminar Description;Prepare;Seminar Description;Prepares;Seminar Description;
Customer;Send credit request;Send;credit request;Sends;credit request;
Sales rep;Review request;Review;Request;;Review request;
Reader;Make Reservation;Make;Reservation;Makes;Reservation;
Nobel Committee Medicine;Write Recommendations Report;Write;Recommendations Report;Writes;Recommendations Report;
Sales staff;Develop proposal;Develop;proposal;Develops;proposal;
Trouble Ticket System;Edit 2nd level ticket;Edit;2nd Level Ticket;;Edit 2nd level ticket;
2nd Level Support Agent;Handle 2nd level issue;Handle;2nd level issue;Handles;2nd level issue;
No Magic;Make Internal Seminar Anoucement;Make;Seminar;Makes;Internal Seminar Anoucement;
Business participant;Order from supplier;Order from;supplier;;Order from supplier;
Organization;Check Availability;Check;Availability;Checks;Availability;
Warehouse;Pack Goods;Pack;Goods;Packs;Goods;
1st level support;Close Ticket;Close;Ticket;;Close Ticket;
Business participant;Checkout Book;Checkout;Checkout;;Checkout Book;
Firm;Interview;Interview;;;Interview;
No Magic;Prepare Handouts;Prepare;Handouts;Prepares;Handouts;
Client;Select Car;Select;Car;Selects;Car;
Hardware Retailer;Check if extra insurance is necessary;Check;extra insurance;Checks if|is;extra insurance;
Bank;Review request;Review;Request;;Review request;
Recruiter;Submit Offer;Submit;Offer;Submits;Offer;
Marketing Manager;Prepare Handouts;Prepare;Handouts;Prepares;Handouts;
1st level support;edit 1st level ticket;edit;1st level ticket;edits;1st level ticket;
Business participant;Prepare Results;Prepare;Results;Prepares;Results;
Client;Enter User and Dates;Enter;User|Dates;Enters;User|Dates;
Sales rep;Prepare contract;Prepare;contract;Prepares;contract;
Business participant;Update Invoice;Update;Invoice;;Update Invoice;
Recruiter;Reject Application;Reject;Application;Rejects;Application;
Nobel Committee Medicine;Collect Completed Forms;Collect;Completed Forms;Collects Completed;Forms;
Business participant;Checkout Reply;Checkout;Reply;;Checkout Reply;
1st Level Support Agent;Note 1st level result;Note;1st level result;;Note 1st level result;
Business participant;Email Voters that have to Change Votes;Email;Voters that have to Change Votes;has|Changes;Email Voters|Votes;
Marketing Manager;Evaluate Participants Number;Evaluate;Participants Number;Evaluates;Participants Number;
Marketing Manager;Send Reminder to Participants;Send;Reminder to Participants;Sends;Reminder to Participants;
Service Contract Implementation Layer;Store in Statistical System;Store in;Statistical System;;Store in Statistical System;
Sales staff;Change the terms of the offer;Change;terms of the offer;Changes;terms of the offer;
2nd level support;Insert Issue into Product Backlog;Insert;Issue into Product Backlog;Inserts;Issue into Product Backlog;
User;Use application;Use;application;Uses;application;
Support Department;Connect Remotely to Client;Connect;Client;Connects;Client;
1st Level Support Agent;Document 1st level result;Document;1st level result;;Document 1st level result;
Bank;Assess risks;Assess;risks;Assesses;risks;
Trouble Ticket System;Edit 1st level ticket;Edit;1st level ticket;;Edit 1st level ticket;
Seminar Speaker;Prepare Talk Presentation;Prepare;Talk Presentation;Prepares;Talk Presentation;
Sales Department;Book Travel;Book;Travel;;Book Travel;
1st level support;Close ticket;Close;Ticket;;Close ticket;
No Magic;Open Seminar;Open;Seminar;;Open Seminar;
Sales rep;Send quote;Send;quote;Sends;;
Business participant;Reduce to Two Solutions;Reduce to;Solutions;Reduces to;Solutions;
Pizza Customer;Order a pizza;Order;pizza;Orders;pizza;
No Magic;Collect Questionnaries;Collect;Questionnaries;Collects;Questionnaries;
Online Shop;Ship Goods;Ship;Goods;;Ship Goods;
Customer;Provide Customer Data;Provide;Customer Data;Provides;Customer Data;
Bank;Calculate terms;Calculate;terms;Calculates;terms;
Bank;Prepare contract;Prepare;contract;Prepares;contract;
No Magic;Close Seminar;Close;Close Seminar;;Close Seminar;
Business participant;Re-Announce Vote with Warning to Voting members;Re-Announce;Vote with Warning to Voting members;Re-Announces|Votings;Vote with Warning|members;
Librarian;Put Reservation to the Waiting List;Put;Reservation to the Waiting List;Puts;Reservation to the Waiting List;
Sales Representative;Check Stock Level;Check;Stock Level;Checks;Stock Level;
Recruiter;Collect Feedback;Collect;Feedback;Collects;Feedback;
Joan Doe;Assess risk;Assess;risk;Assesses;risk;
Cab Driver;Complete Assignment;Complete;Assignment;;Complete Assignment;
Librarian;Register Loan;Register;Loan;;Register Loan;
Customer Service Assistant;Create Customer Account;Create;Customer Account;Creates;Customer Account;
Technician;Update Case Status;Update;Case Status;;Update Case Status;
Sales Department;Review request;Review;Request;;Review request;
Seller;Fullfil the order;Fullfil;order;Fullfils;order;
Interviewer;Interview;Interview;;;Interview;
1st level support;Send mail to account manager;Send;Mail to Account Manager;Sends;mail to account manager;
Reservation;Set Available Cars;Set;Available Cars;Sets;Available Cars;
Recruiter;Review Application;Review;application;;Review Application;
Business participant;Review Issue List;Review;Issue List;;Review Issue List;
Key account manager;Explain solution;Explain;solution;Explains;solution;
Manager;Book Vacation;Book;Vacation;;Book Vacation;
Service Contract Implementation Layer;Resolve Communication Problem and Book Order;Resolve;Communication Problem|Book Order;Resolves;Communication Problem|Book Order;
Nobel Assembly;Select Laureates (Meeting 2);Select;Laureates|Meeting 2;;Select Laureates|Meeting 2;
Sales Department;Check Availability;Check;Availability;Checks;Availability;
Sales staff;Close an offer;Close;offer;Closes;offer;
Marketing Manager;Send Invitations to Customers;Send;Invitations to Customers;Sends;Invitations to Customers;
System Communication;Store in Marketing System Client 200;Store in;Marketing System Client 200;;Store in Marketing System Client 200;
Client;Show Reservation;Show;Reservation;Shows;Reservation;
Firm;Submit Offer;Submit;Offer;Submits;Offer;
Sales Representative;Request Pack Goods;Request;Pack Goods;Requests;Pack Goods;
Trouble Ticket System;Close ticket;Close;Ticket;;Close ticket;
Marketing Manager;Register Participant;Register;Participant;;Register Participant;
Aqua Distilled Water Company;Create Customer Account;Create;Customer Account;Creates;Customer Account;
2nd Level Support Agent;Note 2nd level result;Note;2nd level result;;Note 2nd level result;
2nd Level Support Agent;Handle 2nd Level Issue;Handle;2nd Level Issue;Handles;2nd Level Issue;
Car House;Get Client Information;Get;Client Information;Gets;Client Information;
Support Department;Review & Escalate;Escalate;Review;Escalates;Review;
Support Department;Update Case Status;Update;Case Status;;Update Case Status;
Firm;Collect Feedback;Collect;Feedback;Collects;Feedback;
Business participant;Receive Vote;Receive;Vote;Receives;Vote;
delivery boy;Deliver the pizza;Deliver;pizza;Delivers;pizza;
Seminar Coordinator;Close Seminar;Close;Seminar;;Close Seminar;
Business participant;Send Invoice to Customer;Send;Invoice to Customer;Sends;Invoice to Customer;
Pizza Customer;Pay the pizza;Pay;pizza;Pays;pizza;
Clerk;Request quotes from carriers;Request;quotes from carriers;Requests;quotes from carriers;
clerk;Calm customer;Calm;Customer;;Calm customer;
Business participant;Inform Customer about Overdue Payment;Inform;Customer about Overdue Payment;Informs;Customer about Overdue Payment;
Online Shop;Request Pack Goods;Request;Pack Goods;Requests;Pack Goods;
1st level support;Open ticket;Open;Ticket;;Open ticket;
Developer;Notify user;Notify;user;Notifies;user;
Sales staff;Send an offer to the client;Send;offer to the client;Sends;offer to the client;
Trouble Ticket System;Edit 1st Level Ticket;Edit;1st level ticket;Edits;1st Level Ticket;
Sales staff;Fullfil the order;Fullfil;order;Fullfils;order;
Reader;Use Item;Use;Item;Uses;Item;
Car House;Submit Car Reservation;Submit;Car Reservation;Submits;Car Reservation;
Expert;Send Candidates Assessment Report;Send;Candidates Assessment Report;Sends;Candidates Assessment Report;
Customer Service Assistant;Verify Customer Identity;Verify;Customer Identity;Verifies;Customer Identity;
delivery boy;Receive payment;Receive;payment;Receives;payment;
Online Shop;Pack Goods;Pack;Goods;Packs;Goods;
Business participant;Announce Issues;Announce;Issues;Announces;Issues;
Support Manager;Update Client on Delay;Update;Client on Delay;;Update Client on Delay;
Storyboard;Storyboard (full day);;Storyboard|full day;;Storyboard|full day;
Building;Site is developed (2 days);is developed;Site|2 days;is developed;Site|days;
Building;Site design (10 days);;Site design|10 days;;Site design|days;
Building;Building (3 days);;Building|3 days;;Building|days;
review;review activity (1 day);;review activity|1 day;;review activity|day;
end;approval of the site (half a day);;approval of the site|day;;approval of the site|day;
Charles;adds incoming mail date, records letter, archives it;adds;incoming mail date|records letter|archives;adds;incoming mail date|records letter|archives;
Charles;tel call to sender to complete;;tel call|sender;completes;tel call to sender to;
Charles;empties & checks the mails in the mailbox;empties|checks;mails in the mailbox;empties|checks;mails in the mailbox;
Charles;adds new member to the member register;adds;new member to the member register;adds;new member to the member register;
Charles;sends a letter to person and explaines why not;sends;Charles|letter to person;sends|explains;letter to person;
Charles;adds in the member register;adds in;member register;adds in;member register;
Charles;prepare invoices&send a letter to customer;"prepares;sends";"Invoices;a letter to customer";prepares|sends;invoices|letter to customer;
Charles;prints a membership card&send to new customer;"prints;sends to";"membership card;new customer";prints|sends to;membership card|new customer;
Miranda;will decide if member or not;decides;member;decides if;member;
Miranda;stamps 'new member'&writes the date;"stamps;writes";"new member;date";writes;stamps|new member|date;
Miranda;calculates fees for the new members;calculates;fees for the new members;calculates;fees for the new members;
customer;payments will transfer;wills transfer;payments;transfers;payments;
customer;Receive membership card;receives;membership card;Receives;membership card;
Customer;Inquire about availability of products;inquires about;availability of products;Inquires about;availability of products;
Customer;Submit purchase order;submits;purchase order;Submits;purchase order;
Customer;Send payment;sends;payment;Sends;payment;
Accounting;Prepare invoice;prepares;invoice;Prepares;invoice;
Accounting;Process payment;processes;payment;;Process payment;
Accounting;Send reminder to customer;sends;reminder to customer;Sends;reminder to customer;
Sales;Create and submit the quotation;creates|submits;quotation;Creates|submits;quotation;
Sales;Create sales order;creates;sales order;Creates;sales order;
Warehouse;Backorder missing items;backorders;missing items;misses;Backorder|items;
Warehouse;Update sales order;updates;sales order;;Update sales order;
Supplier;Assemble shipment and packing list;assembles;shipment|packing list;Assembles;shipment|packing list;
Accounting;Enter PO Information;enters;PO Information;Enters;PO Information;
Accounting;Enter goods receipt information;enters;goods receipt information;Enters;goods receipt information;
Accounting;Verify invoice accuracy;verifies;invoice accuracy;Verifies;invoice accuracy;
Purchasing;Select a suitable vendor and send purchase order;selects;suitable vendor|purchase order;Selects|sends;suitable vendor|purchase order;
Warehouse;Request for more stock;requests for;more stock;;Request for more stock;
Customer;Send inquiry;sends;inquiry;Sends;inquiry;
Customer;Fill out application form;fills out;application form;Fills out;application form;
Customer;Process documents;processes;documents;;Process documents;
Supervisor;Expedite the assessment process;expedites;assessment process;Expedites;assessment process;
CSR;Send mortgage application form;sends;mortgage application form;Sends;mortgage application form;
CSR;Review application form;reviews;application form;;Review application form;
CSR;Send a reminder to customer;sends;reminder to customer;Sends;reminder to customer;
CSR;Inform customer and close transaction;"informs;closes";"Customer;transaction";Informs;customer|close transaction;
Mortgage Specialist;Inform customer of rejection;informs;customer of rejection;Informs;customer of rejection;
Mortgage Specialist;Archive details;archives;details;;Archive details;
Customer;Submit insurance claim;submits;insurance claim;Submits;insurance claim;
Customer;Supply more information;supplies;more information;;Supply more information;
Supervisor;Review the claim;reviews;claim;Reviews;claim;
Supervisor;Decide to accept or reject claim;decides;claim;Decides|accepts|rejects;claim;
Claim Adjuster;Review the claim;reviews;claim;Reviews;claim;
Claim Adjuster;Decide to accept or reject claim;decides;claim;Decides|accepts|rejects;claim;
